customer_id,credit_score,risk_category,debt_to_income_ratio,previous_delinquency_count
3057,529,High Risk,0.0314,2
3058,722,Low Risk,0.2167,0
3059,661,Low Risk,0.4196,0
3060,594,Medium Risk,0.3296,2
3061,674,Low Risk,0.1171,0
3062,602,Medium Risk,0.1675,1
3063,696,Low Risk,0.451,1
3064,734,Low Risk,0.4833,0
3065,709,Low Risk,0.2793,0
3066,750,Very Low Risk,0.5378,1
3067,673,Low Risk,0.1808,3
3068,850,Very Low Risk,0.3165,0
3069,794,Very Low Risk,0.3525,0
3070,812,Very Low Risk,0.1923,0
3071,696,Low Risk,0.2526,0
3072,598,Medium Risk,0.3156,0
3073,653,Low Risk,0.3517,0
3074,695,Low Risk,0.1117,0
3075,688,Low Risk,0.381,0
3076,655,Low Risk,0.478,3
3077,674,Low Risk,0.3299,1
3078,656,Low Risk,0.2626,0
3079,637,Medium Risk,0.341,0
3080,815,Very Low Risk,0.4315,0
3081,659,Low Risk,0.2055,0
3082,660,Low Risk,0.2102,0
3083,821,Very Low Risk,0.4783,0
3084,632,Medium Risk,0.3367,3
3085,634,Medium Risk,0.4041,1
3086,678,Low Risk,0.1005,1
3087,715,Low Risk,0.3214,0
3088,702,Low Risk,0.4348,1
3089,650,Low Risk,0.4781,1
3090,767,Very Low Risk,0.1942,1
3091,695,Low Risk,0.5401,0
3092,583,Medium Risk,0.277,2
3093,704,Low Risk,0.4164,1
3094,660,Low Risk,0.3309,2
3095,723,Low Risk,0.3274,1
3096,786,Very Low Risk,0.1432,0
3097,656,Low Risk,0.5727,3
3098,612,Medium Risk,0.1574,1
3099,628,Medium Risk,0.5412,0
3100,582,Medium Risk,0.1908,2
3101,707,Low Risk,0.3699,1
3102,717,Low Risk,0.2091,1
3103,670,Low Risk,0.4956,1
3104,612,Medium Risk,0.1346,2
3105,703,Low Risk,0.4684,0
3106,780,Very Low Risk,0.3082,0
3107,579,Medium Risk,0.1459,0
3108,746,Low Risk,0.269,1
3109,806,Very Low Risk,0.4865,0
3110,721,Low Risk,0.263,1
3111,701,Low Risk,0.1296,1
3112,560,Medium Risk,0.4266,0
3113,714,Low Risk,0.217,1
3114,777,Very Low Risk,0.2909,0
3115,645,Medium Risk,0.2171,1
3116,774,Very Low Risk,0.1571,0
3117,745,Low Risk,0.3621,1
3118,589,Medium Risk,0.4264,1
3119,726,Low Risk,0.3276,1
3120,721,Low Risk,0.4777,0
3121,625,Medium Risk,0.4143,1
3122,583,Medium Risk,0.276,3
3123,655,Low Risk,0.5063,0
3124,611,Medium Risk,0.0775,0
3125,633,Medium Risk,0.1199,2
3126,615,Medium Risk,0.2272,1
3127,619,Medium Risk,0.2275,2
3128,732,Low Risk,0.4126,1
3129,546,High Risk,0.4719,0
3130,695,Low Risk,0.3308,0
3131,700,Low Risk,0.4985,1
3132,608,Medium Risk,0.4895,1
3133,629,Medium Risk,0.0724,1
3134,617,Medium Risk,0.3488,1
3135,540,High Risk,0.2001,3
3136,716,Low Risk,0.4597,1
3137,732,Low Risk,0.1911,0
3138,658,Low Risk,0.4105,0
3139,646,Medium Risk,0.134,2
3140,836,Very Low Risk,0.3815,0
3141,731,Low Risk,0.248,1
3142,783,Very Low Risk,0.3293,1
3143,612,Medium Risk,0.5179,1
3144,838,Very Low Risk,0.2153,0
3145,701,Low Risk,0.4008,1
3146,701,Low Risk,0.4698,0
3147,773,Very Low Risk,0.3336,1
3148,666,Low Risk,0.3016,0
3149,850,Very Low Risk,0.3952,0
3150,550,Medium Risk,0.3669,1
3151,850,Very Low Risk,0.329,0
3152,691,Low Risk,0.3868,0
3153,791,Very Low Risk,0.538,0
3154,739,Low Risk,0.2067,1
3155,633,Medium Risk,0.2935,3
3156,679,Low Risk,0.3748,1
3157,725,Low Risk,0.232,0
3158,732,Low Risk,0.1619,0
3159,796,Very Low Risk,0.4297,0
3160,587,Medium Risk,0.3622,0
3161,489,High Risk,0.2772,2
3162,610,Medium Risk,0.5022,0
3163,515,High Risk,0.5164,1
3164,742,Low Risk,0.1992,1
3165,694,Low Risk,0.5311,0
3166,740,Low Risk,0.4775,0
3167,666,Low Risk,0.1696,3
3168,561,Medium Risk,0.1209,1
3169,673,Low Risk,0.1623,3
3170,647,Medium Risk,0.4095,3
3171,616,Medium Risk,0.4451,2
3172,598,Medium Risk,0.4418,0
3173,664,Low Risk,0.1334,0
3174,730,Low Risk,0.3997,1
3175,758,Very Low Risk,0.1876,1
3176,661,Low Risk,0.2397,1
3177,711,Low Risk,0.5387,1
3178,811,Very Low Risk,0.3172,0
3179,704,Low Risk,0.4703,1
3180,777,Very Low Risk,0.239,0
3181,713,Low Risk,0.2073,0
3182,776,Very Low Risk,0.1919,0
3183,676,Low Risk,0.2572,1
3184,692,Low Risk,0.4343,1
3185,850,Very Low Risk,0.1522,0
3186,763,Very Low Risk,0.216,1
3187,757,Very Low Risk,0.051,0
3188,556,Medium Risk,0.4172,1
3189,677,Low Risk,0.266,0
3190,793,Very Low Risk,0.0978,0
3191,639,Medium Risk,0.4003,2
3192,718,Low Risk,0.5026,1
3193,642,Medium Risk,0.114,0
3194,501,High Risk,0.1642,2
3195,700,Low Risk,0.2223,1
3196,717,Low Risk,0.1164,0
3197,464,High Risk,0.2816,0
3198,612,Medium Risk,0.3248,0
3199,573,Medium Risk,0.3272,2
3200,720,Low Risk,0.1767,0
3201,579,Medium Risk,0.3338,0
3202,573,Medium Risk,0.4082,1
3203,680,Low Risk,0.1493,0
3204,682,Low Risk,0.1737,0
3205,649,Medium Risk,0.2419,2
3206,833,Very Low Risk,0.3008,0
3207,725,Low Risk,0.1228,0
3208,780,Very Low Risk,0.373,0
3209,849,Very Low Risk,0.3865,0
3210,734,Low Risk,0.152,1
3211,694,Low Risk,0.1773,0
3212,806,Very Low Risk,0.2432,0
3213,703,Low Risk,0.5416,1
3214,826,Very Low Risk,0.3004,0
3215,665,Low Risk,0.2688,0
3216,713,Low Risk,0.2824,0
3217,573,Medium Risk,0.4254,2
3218,633,Medium Risk,0.2841,1
3219,676,Low Risk,0.3549,0
3220,615,Medium Risk,0.2407,0
3221,651,Low Risk,0.2736,0
3222,769,Very Low Risk,0.2932,1
3223,687,Low Risk,0.2957,1
3224,702,Low Risk,0.1274,1
3225,597,Medium Risk,0.3463,2
3226,688,Low Risk,0.4581,1
3227,542,High Risk,0.1765,1
3228,758,Very Low Risk,0.5214,0
3229,850,Very Low Risk,0.4707,0
3230,850,Very Low Risk,0.4565,0
3231,636,Medium Risk,0.1911,2
3232,653,Low Risk,0.14,1
3233,741,Low Risk,0.4856,1
3234,621,Medium Risk,0.2261,0
3235,459,High Risk,0.29,7
3236,744,Low Risk,0.366,1
3237,767,Very Low Risk,0.287,1
3238,639,Medium Risk,0.497,0
3239,628,Medium Risk,0.4052,2
3240,675,Low Risk,0.4594,0
3241,572,Medium Risk,0.1775,2
3242,600,Medium Risk,0.0964,1
3243,625,Medium Risk,0.4887,3
3244,608,Medium Risk,0.456,1
3245,478,High Risk,0.2826,4
3246,583,Medium Risk,0.5383,0
3247,682,Low Risk,0.1355,0
3248,616,Medium Risk,0.457,2
3249,649,Medium Risk,0.5137,1
3250,765,Very Low Risk,0.3875,0
3251,711,Low Risk,0.3267,1
3252,570,Medium Risk,0.3764,2
3253,747,Low Risk,0.3517,0
3254,597,Medium Risk,0.2874,3
3255,604,Medium Risk,0.2043,2
3256,686,Low Risk,0.2121,0
3257,755,Very Low Risk,0.1086,1
3258,683,Low Risk,0.2877,0
3259,777,Very Low Risk,0.4268,0
3260,669,Low Risk,0.4197,0
3261,579,Medium Risk,0.1828,2
3262,850,Very Low Risk,0.3719,0
3263,751,Very Low Risk,0.1718,0
3264,580,Medium Risk,0.4005,0
3265,630,Medium Risk,0.3444,3
3266,590,Medium Risk,0.4065,1
3267,508,High Risk,0.0721,3
3268,665,Low Risk,0.2296,3
3269,621,Medium Risk,0.484,2
3270,636,Medium Risk,0.353,1
3271,774,Very Low Risk,0.2702,0
3272,659,Low Risk,0.3044,0
3273,657,Low Risk,0.2246,1
3274,489,High Risk,0.2463,1
3275,698,Low Risk,0.2059,1
3276,799,Very Low Risk,0.1671,0
3277,794,Very Low Risk,0.4229,0
3278,610,Medium Risk,0.2038,2
3279,679,Low Risk,0.527,1
3280,580,Medium Risk,0.1822,1
3281,652,Low Risk,0.4897,1
3282,787,Very Low Risk,0.2517,0
3283,724,Low Risk,0.398,1
3284,730,Low Risk,0.3739,1
3285,624,Medium Risk,0.3841,3
3286,679,Low Risk,0.1655,1
3287,744,Low Risk,0.235,1
3288,719,Low Risk,0.1975,0
3289,637,Medium Risk,0.0741,2
3290,651,Low Risk,0.5041,1
3291,814,Very Low Risk,0.3277,0
3292,609,Medium Risk,0.3512,2
3293,841,Very Low Risk,0.2101,0
3294,722,Low Risk,0.2598,1
3295,395,Very High Risk,0.3798,1
3296,578,Medium Risk,0.2627,2
3297,694,Low Risk,0.5318,0
3298,683,Low Risk,0.1631,1
3299,609,Medium Risk,0.3188,3
3300,642,Medium Risk,0.1196,2
3301,693,Low Risk,0.3054,0
3302,667,Low Risk,0.4471,3
3303,679,Low Risk,0.2642,1
3304,648,Medium Risk,0.2345,0
3305,625,Medium Risk,0.398,2
3306,695,Low Risk,0.4353,0
3307,805,Very Low Risk,0.1886,0
3308,623,Medium Risk,0.3893,3
3309,653,Low Risk,0.3035,0
3310,764,Very Low Risk,0.1801,1
3311,688,Low Risk,0.5212,1
3312,595,Medium Risk,0.1883,2
3313,726,Low Risk,0.1222,1
3314,736,Low Risk,0.335,1
3315,703,Low Risk,0.3326,1
3316,614,Medium Risk,0.3867,1
3317,581,Medium Risk,0.2915,2
3318,612,Medium Risk,0.2766,0
3319,648,Medium Risk,0.2138,0
3320,644,Medium Risk,0.1258,3
3321,676,Low Risk,0.2304,1
3322,730,Low Risk,0.2119,0
3323,565,Medium Risk,0.245,2
3324,798,Very Low Risk,0.1799,0
3325,724,Low Risk,0.1832,0
3326,678,Low Risk,0.2464,0
3327,643,Medium Risk,0.2726,1
3328,606,Medium Risk,0.5157,3
3329,684,Low Risk,0.3626,0
3330,634,Medium Risk,0.3686,2
3331,593,Medium Risk,0.1301,3
3332,568,Medium Risk,0.4942,1
3333,647,Medium Risk,0.428,0
3334,633,Medium Risk,0.4993,2
3335,675,Low Risk,0.1611,0
3336,716,Low Risk,0.4895,0
3337,643,Medium Risk,0.4515,0
3338,758,Very Low Risk,0.4713,0
3339,833,Very Low Risk,0.1529,0
3340,619,Medium Risk,0.4567,0
3341,757,Very Low Risk,0.1099,0
3342,720,Low Risk,0.0952,0
3343,627,Medium Risk,0.3198,1
3344,655,Low Risk,0.3151,0
3345,608,Medium Risk,0.1175,0
3346,653,Low Risk,0.2401,0
3347,659,Low Risk,0.1525,1
3348,850,Very Low Risk,0.1518,0
3349,792,Very Low Risk,0.164,0
3350,647,Medium Risk,0.1178,1
3351,782,Very Low Risk,0.3412,0
3352,690,Low Risk,0.328,1
3353,710,Low Risk,0.2616,1
3354,627,Medium Risk,0.2635,0
3355,633,Medium Risk,0.2703,2
3356,789,Very Low Risk,0.2733,0
3357,747,Low Risk,0.2508,0
3358,691,Low Risk,0.1038,1
3359,668,Low Risk,0.1766,1
3360,837,Very Low Risk,0.3307,0
3361,817,Very Low Risk,0.5004,0
3362,718,Low Risk,0.4252,1
3363,699,Low Risk,0.4551,0
3364,836,Very Low Risk,0.2095,0
3365,647,Medium Risk,0.2766,0
3366,633,Medium Risk,0.1457,2
3367,742,Low Risk,0.2793,1
3368,669,Low Risk,0.4591,1
3369,808,Very Low Risk,0.276,0
3370,786,Very Low Risk,0.5858,0
3371,636,Medium Risk,0.4886,2
3372,626,Medium Risk,0.3518,0
3373,642,Medium Risk,0.4899,0
3374,653,Low Risk,0.1707,2
3375,808,Very Low Risk,0.3407,0
3376,629,Medium Risk,0.3967,2
3377,684,Low Risk,0.4685,1
3378,716,Low Risk,0.2323,1
3379,658,Low Risk,0.3518,1
3380,683,Low Risk,0.3401,1
3381,619,Medium Risk,0.284,0
3382,598,Medium Risk,0.1575,1
3383,727,Low Risk,0.4128,0
3384,655,Low Risk,0.4548,0
3385,562,Medium Risk,0.4522,3
3386,625,Medium Risk,0.1759,0
3387,850,Very Low Risk,0.2283,0
3388,725,Low Risk,0.4491,1
3389,751,Very Low Risk,0.28,0
3390,744,Low Risk,0.4959,1
3391,647,Medium Risk,0.3885,3
3392,796,Very Low Risk,0.2304,1
3393,763,Very Low Risk,0.1289,1
3394,768,Very Low Risk,0.292,0
3395,682,Low Risk,0.1367,1
3396,654,Low Risk,0.1784,1
3397,709,Low Risk,0.1618,0
3398,571,Medium Risk,0.3696,1
3399,807,Very Low Risk,0.5142,0
3400,706,Low Risk,0.4588,0
3401,850,Very Low Risk,0.2175,0
3402,642,Medium Risk,0.3462,2
3403,787,Very Low Risk,0.4028,0
3404,719,Low Risk,0.1931,0
3405,658,Low Risk,0.255,3
3406,693,Low Risk,0.1304,1
3407,765,Very Low Risk,0.1906,1
3408,672,Low Risk,0.3918,0
3409,718,Low Risk,0.4936,0
3410,667,Low Risk,0.0591,1
3411,798,Very Low Risk,0.3262,0
3412,725,Low Risk,0.2472,0
3413,729,Low Risk,0.3854,0
3414,559,Medium Risk,0.1688,1
3415,720,Low Risk,0.2996,0
3416,779,Very Low Risk,0.4526,0
3417,494,High Risk,0.4008,1
3418,702,Low Risk,0.0979,0
3419,753,Very Low Risk,0.2863,1
3420,720,Low Risk,0.1255,0
3421,695,Low Risk,0.255,1
3422,722,Low Risk,0.3331,0
3423,653,Low Risk,0.2056,1
3424,786,Very Low Risk,0.2503,0
3425,401,Very High Risk,0.2825,2
3426,678,Low Risk,0.2056,1
3427,774,Very Low Risk,0.5404,0
3428,756,Very Low Risk,0.2846,1
3429,847,Very Low Risk,0.305,0
3430,741,Low Risk,0.3114,0
3431,593,Medium Risk,0.114,3
3432,690,Low Risk,0.2266,1
3433,718,Low Risk,0.3738,1
3434,709,Low Risk,0.108,0
3435,773,Very Low Risk,0.4234,1
3436,648,Medium Risk,0.1672,1
3437,756,Very Low Risk,0.4129,0
3438,799,Very Low Risk,0.3393,0
3439,621,Medium Risk,0.1711,0
3440,614,Medium Risk,0.2483,2
3441,469,High Risk,0.1424,5
3442,721,Low Risk,0.3102,1
3443,627,Medium Risk,0.2097,2
3444,768,Very Low Risk,0.3508,0
3445,799,Very Low Risk,0.2253,0
3446,850,Very Low Risk,0.5608,0
3447,659,Low Risk,0.4897,1
3448,715,Low Risk,0.1254,0
3449,707,Low Risk,0.1579,0
3450,702,Low Risk,0.3813,1
3451,684,Low Risk,0.3874,1
3452,778,Very Low Risk,0.4369,0
3453,566,Medium Risk,0.293,0
3454,613,Medium Risk,0.4969,1
3455,642,Medium Risk,0.0424,3
3456,623,Medium Risk,0.4734,1
3457,717,Low Risk,0.2356,0
3458,803,Very Low Risk,0.3069,0
3459,765,Very Low Risk,0.1484,0
3460,732,Low Risk,0.1119,0
3461,665,Low Risk,0.4175,3
3462,518,High Risk,0.3465,3
3463,706,Low Risk,0.3019,0
3464,613,Medium Risk,0.0898,3
3465,589,Medium Risk,0.3928,3
3466,575,Medium Risk,0.42,3
3467,705,Low Risk,0.4971,0
3468,676,Low Risk,0.2942,1
3469,721,Low Risk,0.4424,0
3470,850,Very Low Risk,0.1698,0
3471,664,Low Risk,0.5129,0
3472,573,Medium Risk,0.3581,0
3473,656,Low Risk,0.3523,1
3474,563,Medium Risk,0.1499,0
3475,587,Medium Risk,0.2459,2
3476,617,Medium Risk,0.2384,0
3477,708,Low Risk,0.2522,1
3478,850,Very Low Risk,0.1901,0
3479,657,Low Risk,0.5138,2
3480,768,Very Low Risk,0.4213,1
3481,749,Low Risk,0.165,1
3482,732,Low Risk,0.3792,1
3483,691,Low Risk,0.1878,1
3484,717,Low Risk,0.299,0
3485,669,Low Risk,0.2388,1
3486,693,Low Risk,0.316,0
3487,771,Very Low Risk,0.1006,0
3488,738,Low Risk,0.4097,1
3489,568,Medium Risk,0.251,3
3490,735,Low Risk,0.2028,1
3491,650,Low Risk,0.1419,0
3492,636,Medium Risk,0.469,0
3493,776,Very Low Risk,0.3155,0
3494,629,Medium Risk,0.2092,3
3495,636,Medium Risk,0.37,3
3496,690,Low Risk,0.3505,0
3497,759,Very Low Risk,0.2414,1
3498,631,Medium Risk,0.3867,1
3499,694,Low Risk,0.4281,1
3500,524,High Risk,0.3021,1
3501,680,Low Risk,0.5429,0
3502,694,Low Risk,0.3135,0
3503,623,Medium Risk,0.4383,0
3504,601,Medium Risk,0.3784,3
3505,721,Low Risk,0.532,1
3506,720,Low Risk,0.2395,1
3507,599,Medium Risk,0.4834,2
3508,703,Low Risk,0.1627,0
3509,658,Low Risk,0.1421,0
3510,670,Low Risk,0.3643,0
3511,568,Medium Risk,0.4129,0
3512,712,Low Risk,0.2421,1
3513,662,Low Risk,0.386,0
3514,726,Low Risk,0.1224,1
3515,850,Very Low Risk,0.3532,0
3516,724,Low Risk,0.0951,0
3517,659,Low Risk,0.3349,0
3518,704,Low Risk,0.238,0
3519,850,Very Low Risk,0.1984,0
3520,673,Low Risk,0.2834,0
3521,628,Medium Risk,0.4896,0
3522,738,Low Risk,0.3211,1
3523,634,Medium Risk,0.3755,1
3524,476,High Risk,0.2364,0
3525,407,Very High Risk,0.1562,1
3526,611,Medium Risk,0.499,3
3527,655,Low Risk,0.448,1
3528,726,Low Risk,0.0899,0
3529,659,Low Risk,0.5427,0
3530,805,Very Low Risk,0.4857,0
3531,743,Low Risk,0.3966,1
3532,689,Low Risk,0.3081,0
3533,657,Low Risk,0.2947,0
3534,582,Medium Risk,0.2104,2
3535,598,Medium Risk,0.3246,1
3536,583,Medium Risk,0.3011,1
3537,692,Low Risk,0.4795,1
3538,814,Very Low Risk,0.2605,0
3539,612,Medium Risk,0.2714,3
3540,674,Low Risk,0.1491,0
3541,572,Medium Risk,0.5416,2
3542,850,Very Low Risk,0.346,0
3543,674,Low Risk,0.4911,1
3544,606,Medium Risk,0.4093,1
3545,675,Low Risk,0.5488,1
3546,594,Medium Risk,0.2756,3
3547,699,Low Risk,0.4171,1
3548,659,Low Risk,0.1522,3
3549,599,Medium Risk,0.2623,0
3550,750,Very Low Risk,0.5325,0
3551,674,Low Risk,0.113,1
3552,675,Low Risk,0.3672,0
3553,515,High Risk,0.4308,0
3554,705,Low Risk,0.2372,1
3555,734,Low Risk,0.4714,0
3556,646,Medium Risk,0.505,1
3557,728,Low Risk,0.222,0
3558,850,Very Low Risk,0.3264,0
3559,601,Medium Risk,0.1603,0
3560,755,Very Low Risk,0.4838,0
3561,687,Low Risk,0.129,1
3562,805,Very Low Risk,0.3053,0
3563,716,Low Risk,0.1203,1
3564,693,Low Risk,0.2411,1
3565,850,Very Low Risk,0.5964,0
3566,794,Very Low Risk,0.1798,0
3567,696,Low Risk,0.146,1
3568,836,Very Low Risk,0.332,0
3569,598,Medium Risk,0.2621,0
3570,568,Medium Risk,0.4165,0
3571,643,Medium Risk,0.3265,3
3572,622,Medium Risk,0.5203,0
3573,752,Very Low Risk,0.4546,0
3574,714,Low Risk,0.1979,1
3575,563,Medium Risk,0.1396,2
3576,827,Very Low Risk,0.2356,0
3577,687,Low Risk,0.2021,1
3578,763,Very Low Risk,0.2928,0
3579,694,Low Risk,0.4765,0
3580,730,Low Risk,0.4495,0
3581,679,Low Risk,0.163,1
3582,619,Medium Risk,0.4052,3
3583,668,Low Risk,0.3342,1
3584,661,Low Risk,0.1804,0
3585,569,Medium Risk,0.1212,2
3586,643,Medium Risk,0.197,2
3587,543,High Risk,0.2893,3
3588,711,Low Risk,0.2404,0
3589,550,Medium Risk,0.1017,2
3590,631,Medium Risk,0.1891,0
3591,810,Very Low Risk,0.5251,1
3592,802,Very Low Risk,0.4995,0
3593,735,Low Risk,0.4771,0
3594,656,Low Risk,0.5424,1
3595,567,Medium Risk,0.3726,2
3596,781,Very Low Risk,0.2288,0
3597,601,Medium Risk,0.3307,2
3598,615,Medium Risk,0.2182,3
3599,669,Low Risk,0.4675,1
3600,850,Very Low Risk,0.3721,0
3601,681,Low Risk,0.1337,0
3602,721,Low Risk,0.3581,1
3603,633,Medium Risk,0.0524,3
3604,603,Medium Risk,0.1774,3
3605,744,Low Risk,0.2728,0
3606,654,Low Risk,0.3316,1
3607,767,Very Low Risk,0.2079,1
3608,790,Very Low Risk,0.4802,0
3609,671,Low Risk,0.1845,1
3610,677,Low Risk,0.2913,1
3611,732,Low Risk,0.4006,1
3612,687,Low Risk,0.3363,2
3613,724,Low Risk,0.3747,1
3614,677,Low Risk,0.157,0
3615,591,Medium Risk,0.1027,2
3616,659,Low Risk,0.5329,0
3617,725,Low Risk,0.3244,1
3618,721,Low Risk,0.2611,0
3619,704,Low Risk,0.1137,0
3620,744,Low Risk,0.2415,0
3621,664,Low Risk,0.1621,1
3622,597,Medium Risk,0.4335,2
3623,687,Low Risk,0.2428,1
3624,662,Low Risk,0.4088,0
3625,691,Low Risk,0.3386,0
3626,657,Low Risk,0.3534,0
3627,579,Medium Risk,0.4175,1
3628,585,Medium Risk,0.2272,2
3629,693,Low Risk,0.149,1
3630,675,Low Risk,0.2128,1
3631,721,Low Risk,0.4003,1
3632,685,Low Risk,0.2011,0
3633,542,High Risk,0.3347,1
3634,735,Low Risk,0.4509,0
3635,532,High Risk,0.2232,0
3636,656,Low Risk,0.206,3
3637,604,Medium Risk,0.3225,2
3638,652,Low Risk,0.4017,3
3639,698,Low Risk,0.083,0
3640,822,Very Low Risk,0.44,0
3641,670,Low Risk,0.4396,1
3642,553,Medium Risk,0.5848,1
3643,617,Medium Risk,0.4996,0
3644,747,Low Risk,0.2135,1
3645,708,Low Risk,0.5304,1
3646,724,Low Risk,0.5261,0
3647,683,Low Risk,0.187,1
3648,626,Medium Risk,0.1346,2
3649,681,Low Risk,0.2455,1
3650,704,Low Risk,0.2893,0
3651,682,Low Risk,0.3815,0
3652,597,Medium Risk,0.1838,1
3653,715,Low Risk,0.366,0
3654,728,Low Risk,0.3518,0
3655,632,Medium Risk,0.5198,3
3656,700,Low Risk,0.2373,0
3657,649,Medium Risk,0.1883,3
3658,850,Very Low Risk,0.1714,0
3659,727,Low Risk,0.329,0
3660,634,Medium Risk,0.268,3
3661,714,Low Risk,0.583,1
3662,658,Low Risk,0.2597,1
3663,699,Low Risk,0.4184,0
3664,592,Medium Risk,0.5437,3
3665,850,Very Low Risk,0.3858,0
3666,608,Medium Risk,0.2238,1
3667,670,Low Risk,0.3363,1
3668,633,Medium Risk,0.5136,0
3669,487,High Risk,0.0309,4
3670,587,Medium Risk,0.1092,2
3671,616,Medium Risk,0.3347,2
3672,646,Medium Risk,0.4038,0
3673,605,Medium Risk,0.3814,0
3674,686,Low Risk,0.3505,0
3675,603,Medium Risk,0.1341,3
3676,615,Medium Risk,0.1542,0
3677,699,Low Risk,0.4231,0
3678,788,Very Low Risk,0.2152,0
3679,756,Very Low Risk,0.204,1
3680,577,Medium Risk,0.1286,2
3681,702,Low Risk,0.4299,0
3682,850,Very Low Risk,0.2315,0
3683,682,Low Risk,0.448,1
3684,850,Very Low Risk,0.1939,0
3685,670,Low Risk,0.3868,1
3686,768,Very Low Risk,0.1816,0
3687,538,High Risk,0.2181,3
3688,641,Medium Risk,0.1879,2
3689,579,Medium Risk,0.2764,2
3690,697,Low Risk,0.5247,0
3691,589,Medium Risk,0.4925,2
3692,585,Medium Risk,0.5244,0
3693,707,Low Risk,0.1938,0
3694,565,Medium Risk,0.1041,1
3695,667,Low Risk,0.3381,1
3696,665,Low Risk,0.4296,0
3697,695,Low Risk,0.4531,1
3698,675,Low Risk,0.2062,0
3699,670,Low Risk,0.3975,1
3700,643,Medium Risk,0.0694,3
3701,800,Very Low Risk,0.4402,0
3702,530,High Risk,0.2426,3
3703,646,Medium Risk,0.2329,3
3704,743,Low Risk,0.4579,1
3705,608,Medium Risk,0.324,2
3706,625,Medium Risk,0.1901,2
3707,583,Medium Risk,0.4824,3
3708,684,Low Risk,0.1652,1
3709,624,Medium Risk,0.4689,1
3710,546,High Risk,0.1216,2
3711,724,Low Risk,0.2624,0
3712,761,Very Low Risk,0.3839,0
3713,683,Low Risk,0.5346,1
3714,814,Very Low Risk,0.4195,0
3715,749,Low Risk,0.535,0
3716,795,Very Low Risk,0.2505,0
3717,632,Medium Risk,0.3363,0
3718,614,Medium Risk,0.2616,0
3719,613,Medium Risk,0.1125,2
3720,710,Low Risk,0.2305,1
3721,670,Low Risk,0.4856,2
3722,847,Very Low Risk,0.1881,0
3723,494,High Risk,0.1964,1
3724,737,Low Risk,0.3474,0
3725,619,Medium Risk,0.286,0
3726,629,Medium Risk,0.1991,0
3727,616,Medium Risk,0.1519,0
3728,766,Very Low Risk,0.2259,1
3729,520,High Risk,0.2265,4
3730,850,Very Low Risk,0.3032,0
3731,737,Low Risk,0.2819,0
3732,840,Very Low Risk,0.1504,0
3733,692,Low Risk,0.2191,0
3734,648,Medium Risk,0.4808,0
3735,549,High Risk,0.5447,2
3736,455,High Risk,0.1114,3
3737,694,Low Risk,0.2081,1
3738,713,Low Risk,0.2929,1
3739,772,Very Low Risk,0.2695,0
3740,772,Very Low Risk,0.1346,0
3741,711,Low Risk,0.1109,0
3742,589,Medium Risk,0.3968,2
3743,599,Medium Risk,0.2727,0
3744,709,Low Risk,0.4616,0
3745,824,Very Low Risk,0.3736,0
3746,614,Medium Risk,0.1533,3
3747,581,Medium Risk,0.5013,3
3748,625,Medium Risk,0.1091,3
3749,720,Low Risk,0.4373,0
3750,625,Medium Risk,0.1344,2
3751,599,Medium Risk,0.1151,3
3752,562,Medium Risk,0.2168,2
3753,707,Low Risk,0.2125,1
3754,776,Very Low Risk,0.412,0
3755,646,Medium Risk,0.2683,0
3756,768,Very Low Risk,0.3951,0
3757,711,Low Risk,0.1484,0
3758,629,Medium Risk,0.412,2
3759,613,Medium Risk,0.1815,3
3760,640,Medium Risk,0.2007,2
3761,657,Low Risk,0.3096,1
3762,493,High Risk,0.0649,4
3763,850,Very Low Risk,0.1802,0
3764,604,Medium Risk,0.118,2
3765,593,Medium Risk,0.1079,2
3766,645,Medium Risk,0.2816,0
3767,610,Medium Risk,0.343,0
3768,716,Low Risk,0.201,1
3769,482,High Risk,0.2071,1
3770,627,Medium Risk,0.4955,3
3771,702,Low Risk,0.2026,1
3772,815,Very Low Risk,0.3917,0
3773,662,Low Risk,0.1024,0
3774,703,Low Risk,0.4979,1
3775,687,Low Risk,0.2834,0
3776,831,Very Low Risk,0.1616,0
3777,640,Medium Risk,0.3233,3
3778,752,Very Low Risk,0.4574,1
3779,660,Low Risk,0.4695,1
3780,686,Low Risk,0.1039,1
3781,692,Low Risk,0.4827,0
3782,645,Medium Risk,0.3677,3
3783,688,Low Risk,0.4377,1
3784,576,Medium Risk,0.4339,2
3785,661,Low Risk,0.2703,0
3786,453,High Risk,0.2095,6
3787,610,Medium Risk,0.1712,1
3788,660,Low Risk,0.3966,0
3789,653,Low Risk,0.3251,2
3790,581,Medium Risk,0.3253,1
3791,574,Medium Risk,0.1232,3
3792,832,Very Low Risk,0.3645,0
3793,565,Medium Risk,0.5162,0
3794,747,Low Risk,0.3955,1
3795,661,Low Risk,0.261,0
3796,527,High Risk,0.4448,2
3797,593,Medium Risk,0.2069,2
3798,569,Medium Risk,0.2383,2
3799,634,Medium Risk,0.4367,3
3800,779,Very Low Risk,0.5618,0
3801,682,Low Risk,0.2515,0
3802,609,Medium Risk,0.3176,3
3803,683,Low Risk,0.4187,1
3804,774,Very Low Risk,0.4184,0
3805,594,Medium Risk,0.4206,0
3806,637,Medium Risk,0.1797,0
3807,610,Medium Risk,0.2363,2
3808,666,Low Risk,0.1485,1
3809,619,Medium Risk,0.4561,0
