account_id,customer_id,branch_id,account_type,open_date,current_balance,account_status
547,330,3,Savings,2025-12-06,3731.41,Active
548,330,3,Payroll,2025-12-09,1252.39,Active
549,331,2,Savings,2025-05-31,797.61,Active
550,332,11,Savings,2023-12-24,2855.79,Active
551,333,5,Savings,2024-12-19,408.92,Active
552,334,15,Savings,2025-06-10,399.62,Dormant
553,335,12,Savings,2025-06-22,1576.5,Active
554,336,15,Savings,2025-04-29,2442.32,Active
555,336,15,Business,2025-04-24,12561.06,Active
556,337,4,Savings,2025-10-27,1314.46,Active
557,337,4,Payroll,2025-10-20,1001.17,Active
558,338,12,Savings,2023-09-28,1302.08,Dormant
559,338,12,Fixed Deposit,2023-10-22,8675.74,Dormant
560,338,12,Payroll,2023-09-28,652.71,Active
561,339,15,Savings,2024-07-18,1541.08,Active
562,339,15,Payroll,2024-07-14,302.36,Active
563,340,8,Savings,2023-03-24,669.25,Dormant
564,341,13,Savings,2025-02-02,1850.08,Active
565,341,13,Business,2025-02-07,7043.83,Active
566,342,4,Savings,2024-11-29,697.87,Active
567,342,4,Payroll,2024-12-08,594.49,Active
568,343,4,Savings,2024-04-18,522.65,Active
569,345,9,Savings,2025-10-21,603.78,Active
570,346,18,Savings,2025-10-13,271.12,Active
571,346,18,Fixed Deposit,2025-11-02,2803.59,Active
572,347,1,Savings,2023-11-17,3704.4,Active
573,348,4,Savings,2025-11-04,530.58,Active
574,349,3,Savings,2025-12-30,563.78,Active
575,350,5,Savings,2025-02-21,1567.24,Active
576,350,5,Business,2025-02-21,5578.68,Active
577,352,17,Savings,2024-11-14,1266.49,Active
578,352,17,Payroll,2024-11-17,512.42,Active
579,353,18,Savings,2025-07-23,715.78,Active
580,353,18,Payroll,2025-08-06,435.55,Active
581,354,15,Savings,2023-06-14,7007.95,Active
582,354,15,Business,2023-06-22,11299.34,Active
583,355,6,Savings,2024-12-27,698.45,Dormant
584,355,6,Payroll,2025-01-16,227.49,Active
585,356,7,Savings,2025-09-20,2453.04,Active
586,356,7,Fixed Deposit,2025-09-19,6753.14,Active
587,356,7,Payroll,2025-09-15,1097.64,Active
588,357,9,Savings,2025-11-13,4579.89,Active
589,357,9,Business,2025-11-22,6923.26,Active
590,358,13,Savings,2023-11-16,407.99,Active
591,358,13,Fixed Deposit,2023-12-14,3517.6,Active
592,359,6,Savings,2023-07-28,151.61,Active
593,360,18,Savings,2024-10-17,123.78,Active
594,361,6,Savings,2025-08-09,1030.67,Closed
595,362,13,Savings,2024-07-08,270.58,Active
596,363,2,Savings,2025-01-28,757.97,Active
597,363,2,Payroll,2025-01-13,329.56,Active
598,364,15,Savings,2024-10-04,514.99,Active
599,365,3,Savings,2024-04-11,2169.79,Active
600,366,5,Savings,2023-08-07,646.98,Active
601,366,5,Payroll,2023-07-20,1097.75,Active
602,367,7,Savings,2025-05-30,1175.61,Active
603,367,7,Business,2025-05-24,11695.53,Closed
604,368,8,Savings,2024-06-11,936.34,Active
605,368,8,Payroll,2024-06-17,1204.96,Dormant
606,369,1,Savings,2024-11-19,1126.88,Active
607,369,1,Fixed Deposit,2024-11-22,11476.21,Active
608,370,2,Savings,2025-07-29,667.82,Active
609,370,2,Payroll,2025-07-31,372.25,Active
610,371,5,Savings,2023-08-16,397.4,Active
611,372,2,Savings,2024-10-01,5722.87,Active
612,372,2,Business,2024-10-24,19928.43,Active
613,373,3,Savings,2025-03-02,317.64,Active
614,373,3,Payroll,2025-02-21,283.16,Active
615,374,5,Savings,2025-12-31,1439.67,Active
616,374,5,Business,2026-01-19,10502.36,Active
617,375,6,Savings,2025-01-19,134.62,Active
618,376,11,Savings,2025-04-21,1014.36,Active
619,377,3,Savings,2025-11-16,755.39,Active
620,378,3,Savings,2025-10-08,500.81,Active
621,378,3,Fixed Deposit,2025-10-05,7206.32,Active
622,378,3,Payroll,2025-10-27,578.46,Active
623,379,10,Savings,2023-07-31,201.51,Active
624,380,15,Savings,2025-04-11,62.2,Active
625,381,5,Savings,2025-02-09,1096.27,Active
626,381,5,Fixed Deposit,2025-02-10,3758.99,Active
627,382,5,Savings,2023-06-11,2005.41,Active
628,384,14,Savings,2024-12-19,2230.68,Dormant
629,385,15,Savings,2025-03-28,2257.75,Active
630,385,15,Fixed Deposit,2025-03-15,8103.17,Dormant
631,386,10,Savings,2024-01-08,2751.15,Dormant
632,386,10,Payroll,2023-12-14,928.93,Active
633,387,4,Savings,2023-10-20,1555.35,Active
634,387,4,Fixed Deposit,2023-10-15,7246.42,Active
635,387,4,Payroll,2023-10-23,1528.73,Active
636,388,3,Savings,2024-09-17,2083.88,Active
637,389,6,Savings,2024-03-22,2091.56,Active
638,389,6,Business,2024-03-18,2145.54,Closed
639,390,4,Savings,2025-04-04,440.99,Active
640,391,12,Savings,2023-11-11,523.62,Active
641,391,12,Fixed Deposit,2023-10-22,2096.99,Closed
642,392,14,Savings,2024-04-27,128.01,Active
643,393,8,Savings,2024-01-16,848.85,Active
644,393,8,Payroll,2024-02-01,155.02,Active
645,394,18,Savings,2024-07-12,390.99,Active
646,395,7,Savings,2025-10-11,136.97,Active
647,396,2,Savings,2025-05-18,947.36,Closed
648,396,2,Fixed Deposit,2025-04-29,3553.77,Active
649,397,4,Savings,2025-03-22,3693.88,Active
650,397,4,Fixed Deposit,2025-04-06,18677.96,Active
651,398,18,Savings,2026-01-19,813.45,Active
652,399,1,Savings,2024-10-15,1550.16,Active
653,400,10,Savings,2025-01-06,506.95,Dormant
654,400,10,Fixed Deposit,2024-12-14,2726.83,Dormant
655,401,13,Payroll,2023-04-18,1271.55,Active
656,402,7,Savings,2025-07-31,2638.49,Active
657,402,7,Payroll,2025-07-26,1710.08,Active
658,403,11,Savings,2023-08-11,680.75,Active
659,404,13,Savings,2025-11-30,1155.76,Dormant
660,405,6,Fixed Deposit,2024-11-28,8275.42,Active
661,405,6,Payroll,2024-11-24,612.39,Active
662,406,15,Savings,2025-07-31,310.49,Active
663,407,18,Savings,2024-10-19,1862.98,Active
664,407,18,Fixed Deposit,2024-10-14,12336.71,Active
665,407,18,Business,2024-10-23,7822.99,Active
666,408,13,Savings,2023-08-22,915.91,Active
667,409,10,Savings,2024-12-07,3013.0,Closed
668,410,1,Savings,2025-05-25,1954.37,Dormant
669,410,1,Business,2025-05-21,4557.55,Active
670,411,1,Savings,2024-07-20,2303.69,Active
671,412,18,Savings,2024-05-22,1810.95,Active
672,412,18,Payroll,2024-05-06,840.14,Active
673,413,9,Savings,2024-02-06,564.82,Active
674,414,5,Savings,2025-12-26,1462.56,Active
675,414,5,Payroll,2025-12-13,848.62,Active
676,415,14,Savings,2025-06-19,3209.58,Active
677,416,4,Savings,2025-09-12,1932.82,Active
678,417,1,Savings,2025-02-25,3185.64,Active
679,418,4,Savings,2025-11-29,660.23,Active
680,418,4,Payroll,2025-11-25,625.56,Active
681,419,11,Savings,2024-09-09,2602.62,Active
682,419,11,Fixed Deposit,2024-09-11,3780.02,Active
683,419,11,Payroll,2024-09-02,1324.3,Active
684,420,11,Savings,2025-04-22,216.75,Active
685,421,9,Savings,2023-08-19,1413.83,Active
686,421,9,Fixed Deposit,2023-08-11,3931.93,Dormant
687,422,14,Savings,2025-07-20,764.9,Active
688,422,14,Fixed Deposit,2025-07-08,2893.41,Active
689,423,18,Savings,2025-07-09,2907.36,Active
690,423,18,Payroll,2025-07-23,1897.22,Active
691,424,8,Savings,2023-12-08,347.24,Active
692,424,8,Fixed Deposit,2023-12-09,1806.04,Active
693,425,7,Savings,2025-05-16,929.37,Active
694,426,4,Savings,2025-09-19,2151.14,Active
695,427,7,Savings,2024-01-30,411.38,Dormant
696,427,7,Payroll,2024-01-21,809.98,Closed
697,428,8,Savings,2025-11-09,6291.29,Active
698,428,8,Business,2025-11-24,16636.26,Active
699,429,2,Savings,2023-12-17,253.4,Active
700,430,5,Savings,2023-11-12,336.47,Active
701,431,1,Savings,2025-10-30,1195.51,Active
702,432,5,Savings,2025-12-02,1780.49,Closed
703,433,7,Savings,2025-03-09,801.65,Active
704,434,18,Savings,2023-05-13,511.99,Active
705,434,18,Fixed Deposit,2023-05-02,4670.38,Active
706,435,5,Savings,2023-04-11,293.98,Active
707,435,5,Payroll,2023-04-16,169.85,Active
708,436,13,Savings,2024-11-09,3852.61,Active
709,436,13,Business,2024-11-28,4704.86,Dormant
710,438,4,Savings,2025-01-25,1463.26,Active
711,438,4,Payroll,2025-01-30,1341.76,Active
712,439,3,Savings,2024-10-11,1134.23,Active
713,440,11,Savings,2023-12-16,711.37,Active
714,440,11,Payroll,2023-12-11,863.34,Active
715,441,9,Savings,2023-11-06,357.99,Active
716,441,9,Payroll,2023-10-17,504.76,Active
717,442,8,Savings,2025-08-05,3378.98,Active
718,443,3,Savings,2025-03-09,4139.05,Active
719,443,3,Business,2025-03-02,13384.96,Active
720,444,1,Savings,2024-07-21,820.84,Dormant
721,444,1,Fixed Deposit,2024-08-10,3088.28,Active
722,445,4,Savings,2024-06-09,303.86,Active
723,446,3,Savings,2025-09-27,1093.56,Active
724,446,3,Payroll,2025-10-05,356.14,Active
725,447,5,Savings,2025-11-11,357.46,Active
726,448,8,Savings,2025-06-15,345.6,Active
727,449,16,Payroll,2024-12-28,882.66,Closed
728,450,1,Savings,2025-12-26,1265.41,Active
729,451,2,Savings,2024-04-08,644.82,Closed
730,452,5,Savings,2025-04-23,5152.13,Active
731,453,14,Savings,2024-05-06,761.96,Active
732,453,14,Payroll,2024-05-09,571.7,Active
733,454,2,Savings,2025-12-18,5817.26,Closed
734,454,2,Fixed Deposit,2025-11-22,11391.56,Active
735,454,2,Business,2025-11-26,19130.12,Active
736,455,3,Savings,2024-03-20,1254.4,Active
737,455,3,Fixed Deposit,2024-03-30,6116.06,Active
738,456,4,Savings,2023-03-28,1660.97,Active
739,456,4,Fixed Deposit,2023-03-31,15132.16,Active
740,457,8,Savings,2024-10-10,1437.29,Active
741,458,8,Payroll,2023-07-14,971.92,Dormant
742,459,9,Savings,2024-05-02,589.34,Active
743,459,9,Payroll,2024-04-18,621.45,Active
744,460,15,Fixed Deposit,2023-12-09,4937.88,Active
745,460,15,Payroll,2023-12-12,464.45,Active
746,461,5,Savings,2025-05-29,892.41,Active
747,461,5,Fixed Deposit,2025-05-28,4028.51,Active
748,462,14,Savings,2025-06-29,4262.42,Active
749,462,14,Business,2025-06-26,5238.7,Active
750,463,9,Savings,2025-12-27,599.8,Active
751,463,9,Payroll,2026-01-16,603.7,Active
752,464,11,Savings,2023-12-21,496.91,Active
753,464,11,Payroll,2023-12-18,450.59,Active
754,465,1,Payroll,2024-03-01,797.53,Active
755,466,14,Savings,2024-09-23,813.66,Active
756,466,14,Payroll,2024-10-08,662.99,Active
757,467,6,Savings,2024-09-11,2408.45,Active
758,467,6,Fixed Deposit,2024-09-29,9393.26,Dormant
759,467,6,Business,2024-09-20,3882.65,Active
760,468,7,Savings,2025-09-06,3572.1,Active
761,468,7,Business,2025-09-08,18812.9,Active
762,469,3,Savings,2025-09-16,1082.56,Active
763,469,3,Payroll,2025-09-19,649.76,Active
764,470,2,Savings,2023-05-27,204.48,Active
765,471,6,Savings,2025-03-09,750.27,Active
766,472,15,Business,2023-11-05,15687.59,Active
767,473,17,Savings,2025-08-25,1977.97,Active
768,474,16,Savings,2025-12-25,1084.95,Active
769,474,16,Fixed Deposit,2026-01-06,4449.45,Active
770,475,3,Savings,2023-01-22,1624.21,Active
771,475,3,Payroll,2023-02-03,738.98,Active
772,476,15,Savings,2025-01-05,682.61,Active
773,477,1,Savings,2023-08-10,776.4,Active
774,477,1,Payroll,2023-09-07,417.14,Active
775,478,7,Savings,2025-10-02,2282.12,Active
776,478,7,Fixed Deposit,2025-10-17,6727.98,Active
777,479,2,Savings,2024-12-30,1281.29,Closed
778,480,10,Savings,2024-10-08,567.12,Active
779,480,10,Fixed Deposit,2024-09-14,9263.07,Active
780,482,6,Savings,2025-09-20,581.28,Active
781,483,9,Savings,2024-06-08,585.98,Active
782,484,1,Savings,2024-10-09,741.85,Active
783,484,1,Payroll,2024-10-03,351.1,Active
784,485,4,Savings,2024-06-08,152.46,Active
785,486,7,Savings,2025-11-07,319.04,Active
786,486,7,Fixed Deposit,2025-11-11,2987.45,Dormant
787,486,7,Payroll,2025-11-13,194.29,Active
788,487,6,Savings,2025-08-05,8762.38,Active
789,487,6,Fixed Deposit,2025-07-11,23300.83,Active
790,487,6,Business,2025-08-02,36354.85,Active
791,488,13,Savings,2023-06-07,2397.08,Active
792,488,13,Payroll,2023-06-14,513.55,Active
793,489,14,Savings,2023-06-21,466.77,Active
794,490,11,Savings,2025-08-31,315.61,Dormant
795,490,11,Payroll,2025-09-21,719.56,Active
796,491,7,Savings,2024-12-24,1885.82,Active
797,491,7,Fixed Deposit,2024-11-26,3475.59,Active
798,492,10,Savings,2024-02-06,1456.95,Closed
799,492,10,Payroll,2024-02-04,553.29,Active
800,493,10,Savings,2026-01-05,5510.26,Active
801,493,10,Business,2025-12-10,5126.09,Active
802,494,17,Savings,2024-08-03,1277.78,Active
803,494,17,Fixed Deposit,2024-08-20,11882.18,Active
804,494,17,Business,2024-08-02,7599.63,Active
805,495,6,Savings,2025-06-27,2024.36,Active
806,496,1,Savings,2025-11-01,1433.22,Dormant
807,497,12,Savings,2025-09-13,618.97,Active
808,498,4,Savings,2025-05-25,1038.74,Active
809,498,4,Fixed Deposit,2025-06-19,2597.56,Active
810,498,4,Payroll,2025-06-16,348.37,Active
811,499,6,Savings,2024-10-27,1124.52,Active
812,500,5,Savings,2025-10-17,2550.39,Active
813,500,5,Payroll,2025-09-29,711.9,Active
814,501,7,Savings,2023-04-26,507.51,Active
815,502,18,Fixed Deposit,2023-03-14,3385.87,Dormant
816,503,7,Savings,2025-12-28,1912.9,Active
817,503,7,Fixed Deposit,2026-01-13,4177.23,Active
818,504,1,Savings,2023-09-20,1172.88,Active
819,504,1,Payroll,2023-10-02,215.2,Active
820,505,1,Savings,2024-02-24,540.91,Active
821,506,17,Savings,2023-03-21,2044.58,Active
822,506,17,Payroll,2023-03-23,664.47,Active
823,507,15,Savings,2026-01-09,191.56,Dormant
824,507,15,Payroll,2026-01-28,257.16,Active
825,508,10,Savings,2025-11-13,2434.72,Active
826,508,10,Business,2025-11-21,10426.31,Active
827,509,5,Savings,2023-09-01,351.58,Active
828,509,5,Payroll,2023-08-31,331.51,Active
829,510,10,Savings,2025-03-23,4691.56,Active
830,510,10,Business,2025-03-19,19838.19,Active
831,511,18,Savings,2025-02-09,703.81,Dormant
832,511,18,Business,2025-01-28,12424.52,Active
833,512,13,Savings,2025-05-07,600.34,Active
834,512,13,Fixed Deposit,2025-04-10,12140.39,Dormant
835,512,13,Payroll,2025-05-03,843.29,Active
836,513,2,Savings,2023-06-15,2320.67,Active
837,513,2,Business,2023-06-26,23565.92,Active
838,514,2,Savings,2023-07-28,2401.69,Active
839,514,2,Payroll,2023-08-01,1325.23,Active
840,515,2,Savings,2025-03-19,1364.6,Active
841,515,2,Business,2025-03-30,5349.84,Active
842,516,18,Savings,2025-07-21,2084.95,Active
843,516,18,Fixed Deposit,2025-07-15,7384.24,Active
844,516,18,Payroll,2025-07-09,1039.73,Active
845,517,18,Savings,2025-12-11,1176.93,Active
846,517,18,Business,2025-11-28,12788.34,Active
847,518,18,Savings,2024-03-16,453.31,Active
848,518,18,Payroll,2024-03-31,285.14,Active
849,519,17,Savings,2024-10-21,920.01,Active
850,519,17,Payroll,2024-10-31,1488.44,Active
851,520,12,Savings,2024-10-24,189.18,Dormant
852,521,9,Fixed Deposit,2025-11-16,4963.03,Dormant
853,521,9,Payroll,2025-11-19,544.85,Active
854,522,16,Savings,2024-11-22,559.43,Active
855,522,16,Payroll,2024-11-28,516.0,Active
856,523,6,Savings,2024-10-31,260.77,Active
857,523,6,Fixed Deposit,2024-10-12,817.46,Active
858,524,6,Savings,2025-03-31,2535.49,Dormant
859,525,2,Savings,2024-02-17,1329.07,Active
860,525,2,Payroll,2024-02-13,761.45,Active
861,526,7,Savings,2024-10-26,2770.64,Active
862,526,7,Fixed Deposit,2024-10-14,14396.71,Active
863,526,7,Business,2024-10-15,7055.95,Active
864,527,9,Savings,2024-06-28,677.35,Dormant
865,528,6,Savings,2024-01-03,322.24,Active
866,528,6,Fixed Deposit,2024-01-15,876.73,Active
867,529,1,Savings,2025-06-22,1646.66,Active
868,529,1,Fixed Deposit,2025-06-09,2782.67,Active
869,530,4,Savings,2024-12-02,3587.05,Active
870,530,4,Payroll,2024-12-23,1588.86,Active
871,531,9,Savings,2025-02-10,1098.02,Dormant
872,532,18,Savings,2025-10-01,3868.08,Active
873,532,18,Business,2025-09-12,12496.12,Active
874,533,1,Savings,2025-07-02,499.56,Active
875,534,4,Savings,2024-02-14,465.47,Active
876,534,4,Payroll,2024-02-12,328.34,Dormant
877,535,16,Savings,2023-04-29,1030.18,Active
878,535,16,Payroll,2023-05-07,770.04,Active
879,536,4,Savings,2025-07-07,289.44,Active
880,536,4,Payroll,2025-07-21,384.17,Active
881,537,10,Savings,2025-03-07,1216.41,Active
882,537,10,Payroll,2025-03-15,718.5,Active
883,538,16,Savings,2024-09-15,2229.35,Active
884,538,16,Business,2024-09-04,8949.85,Active
885,539,8,Savings,2024-09-22,1556.05,Closed
886,540,2,Savings,2025-05-30,867.97,Active
887,540,2,Payroll,2025-05-26,437.88,Active
888,541,4,Savings,2024-09-18,761.18,Active
889,541,4,Payroll,2024-09-23,701.05,Active
890,542,8,Savings,2024-11-15,263.02,Active
891,542,8,Fixed Deposit,2024-11-30,4936.44,Active
892,542,8,Payroll,2024-12-02,318.04,Active
893,543,3,Savings,2024-03-16,2663.52,Active
894,543,3,Payroll,2024-03-10,961.6,Closed
895,544,5,Savings,2026-01-05,2973.6,Active
896,544,5,Payroll,2026-01-24,886.16,Active
897,545,2,Savings,2025-04-11,272.17,Active
898,546,5,Savings,2025-07-12,2396.47,Dormant
899,546,5,Fixed Deposit,2025-06-23,14039.36,Active
900,546,5,Business,2025-07-14,11844.06,Active
901,547,2,Savings,2024-12-25,275.87,Active
902,547,2,Payroll,2024-11-29,193.04,Active
903,548,18,Savings,2024-02-05,1002.16,Active
904,548,18,Business,2024-02-06,11393.86,Dormant
905,549,4,Savings,2025-11-18,901.43,Active
906,550,5,Savings,2023-09-08,2996.56,Active
907,550,5,Business,2023-09-04,11917.7,Dormant
908,551,13,Savings,2024-04-06,3769.61,Active
909,551,13,Fixed Deposit,2024-04-13,9837.08,Active
910,552,3,Savings,2025-07-05,122.8,Active
911,552,3,Payroll,2025-07-19,174.75,Active
912,553,7,Savings,2025-05-02,907.18,Dormant
913,554,5,Savings,2024-03-25,1025.43,Active
914,554,5,Payroll,2024-03-29,1062.07,Active
915,555,7,Savings,2025-08-19,910.16,Active
916,556,18,Savings,2024-09-23,4306.9,Active
917,556,18,Business,2024-09-16,15432.89,Active
918,557,2,Savings,2024-11-08,1354.04,Active
919,558,6,Savings,2024-05-23,1482.99,Active
920,558,6,Fixed Deposit,2024-06-08,8354.15,Active
921,558,6,Payroll,2024-06-04,686.62,Active
922,559,10,Savings,2023-10-19,5845.74,Active
923,559,10,Fixed Deposit,2023-10-24,10659.3,Active
924,559,10,Business,2023-10-05,7215.13,Active
925,560,4,Savings,2024-02-07,1230.8,Dormant
926,560,4,Business,2024-01-23,4681.08,Active
927,561,4,Savings,2024-11-27,1999.28,Active
928,561,4,Business,2024-11-20,6025.5,Active
929,562,18,Savings,2024-05-25,400.48,Active
930,562,18,Fixed Deposit,2024-05-28,1067.88,Active
931,563,15,Savings,2024-06-20,1330.76,Active
932,563,15,Payroll,2024-06-03,657.02,Dormant
933,564,15,Savings,2023-11-18,358.37,Active
934,564,15,Fixed Deposit,2023-11-19,4729.74,Active
935,564,15,Payroll,2023-11-16,328.43,Active
936,565,5,Savings,2025-10-10,2055.46,Active
937,566,4,Savings,2025-06-09,743.05,Active
938,566,4,Business,2025-05-31,6281.35,Active
939,567,7,Savings,2024-03-15,4768.75,Active
940,568,18,Savings,2024-08-11,4412.74,Dormant
941,568,18,Business,2024-08-05,15519.51,Active
942,569,7,Savings,2023-07-16,1725.06,Closed
943,569,7,Fixed Deposit,2023-07-18,6775.08,Dormant
944,570,10,Savings,2024-07-26,1646.76,Active
945,570,10,Payroll,2024-07-19,1095.48,Active
946,571,2,Savings,2023-10-25,1126.17,Active
947,571,2,Payroll,2023-10-06,868.8,Dormant
948,572,7,Savings,2024-04-09,404.46,Active
949,572,7,Payroll,2024-03-22,389.88,Active
950,573,15,Savings,2023-03-29,473.25,Dormant
951,573,15,Fixed Deposit,2023-03-10,2352.55,Active
952,574,18,Savings,2024-11-20,516.83,Active
953,575,16,Savings,2024-05-17,1114.52,Dormant
954,575,16,Payroll,2024-05-31,707.27,Active
955,576,8,Savings,2024-07-05,252.3,Active
956,577,5,Fixed Deposit,2025-12-12,4524.19,Dormant
957,577,5,Payroll,2025-12-02,613.76,Closed
958,578,7,Savings,2025-03-06,604.87,Active
959,579,17,Savings,2024-05-30,159.79,Active
960,580,3,Savings,2024-11-17,1130.2,Active
961,581,16,Savings,2024-06-22,1122.28,Active
962,581,16,Fixed Deposit,2024-06-18,3512.09,Active
963,581,16,Business,2024-07-12,10471.77,Active
964,582,18,Savings,2025-07-01,374.95,Active
965,583,10,Savings,2023-09-10,752.42,Active
966,583,10,Fixed Deposit,2023-09-01,4676.95,Active
967,584,12,Savings,2024-09-27,704.17,Active
968,584,12,Business,2024-10-10,5634.65,Dormant
969,585,11,Savings,2025-03-22,2515.53,Active
970,585,11,Payroll,2025-03-17,1151.99,Active
971,586,18,Savings,2023-09-14,880.52,Active
972,586,18,Payroll,2023-09-15,808.09,Closed
973,587,11,Savings,2025-01-24,2509.84,Active
974,587,11,Fixed Deposit,2025-02-04,7557.55,Active
975,587,11,Payroll,2025-02-08,1223.93,Active
976,588,5,Savings,2024-03-25,670.83,Active
977,589,18,Savings,2024-09-04,438.37,Active
978,590,16,Savings,2025-07-01,3711.41,Active
979,590,16,Business,2025-06-21,7054.47,Active
980,591,1,Savings,2023-06-01,1413.76,Active
981,591,1,Payroll,2023-05-25,245.24,Active
982,592,4,Savings,2025-11-22,1014.01,Active
983,593,6,Savings,2024-07-28,352.18,Closed
984,594,6,Savings,2024-10-23,1115.42,Active
985,594,6,Business,2024-10-15,9219.16,Active
986,595,1,Savings,2025-12-17,870.41,Active
987,596,4,Savings,2025-03-23,2167.1,Active
988,596,4,Payroll,2025-03-14,1002.58,Active
989,597,11,Savings,2024-06-08,356.93,Active
990,598,7,Savings,2024-12-23,3257.05,Active
991,599,4,Savings,2024-06-10,2442.68,Active
992,599,4,Payroll,2024-06-14,1792.98,Active
993,600,8,Savings,2025-06-04,964.74,Active
994,601,4,Savings,2024-11-15,232.77,Dormant
995,602,15,Savings,2025-04-12,528.21,Active
996,602,15,Fixed Deposit,2025-04-20,5446.45,Active
997,602,15,Payroll,2025-04-29,512.98,Active
998,603,5,Savings,2024-07-29,277.77,Active
999,604,16,Savings,2025-10-04,833.15,Active
1000,604,16,Fixed Deposit,2025-10-01,7817.0,Dormant
1001,605,3,Savings,2023-07-12,1787.42,Closed
1002,605,3,Payroll,2023-07-11,807.45,Active
1003,606,3,Savings,2025-04-27,1823.43,Active
1004,606,3,Fixed Deposit,2025-05-14,11516.22,Active
1005,606,3,Business,2025-04-25,14824.21,Active
1006,607,14,Savings,2025-04-08,306.88,Active
