payment_id,loan_id,payment_date,amount_due,amount_paid,days_past_due
656,74,2025-11-23,169.5,169.5,0
657,74,2025-12-24,169.5,169.5,0
658,75,2025-02-23,865.67,865.67,0
659,75,2025-03-24,865.67,865.67,0
660,75,2025-04-23,865.67,865.67,0
661,75,2025-07-13,865.67,693.84,51
662,75,2025-06-25,865.67,865.67,0
663,75,2025-10-02,865.67,826.6,71
664,75,2025-08-22,865.67,865.67,0
665,75,2025-09-25,865.67,865.67,0
666,75,2025-10-28,865.67,865.67,0
667,75,2025-11-22,865.67,865.67,0
668,75,2025-12-24,865.67,865.67,0
669,77,2025-06-23,231.78,188.65,26
670,77,2025-06-26,231.78,231.78,0
671,77,2025-07-27,231.78,231.78,0
672,77,2025-08-23,231.78,231.78,0
673,77,2025-09-26,231.78,231.78,0
674,77,2025-10-26,231.78,231.78,0
675,77,2025-11-23,231.78,231.78,0
676,77,2025-12-23,231.78,231.78,0
677,79,2025-05-25,291.56,291.56,0
678,79,2025-06-22,291.56,291.56,0
679,79,2026-01-17,291.56,11.1,179
680,79,2025-08-25,291.56,291.56,0
681,79,2025-10-23,291.56,260.14,29
682,79,2025-10-23,291.56,291.56,0
683,79,2025-11-22,291.56,291.56,0
684,79,2025-12-24,291.56,291.56,0
685,80,2024-01-27,870.08,870.08,0
686,80,2024-02-28,870.08,870.08,0
687,80,2024-03-24,870.08,870.08,0
688,80,2024-04-27,870.08,870.08,0
689,80,2024-05-27,870.08,870.08,0
690,80,2024-06-23,870.08,870.08,0
691,80,2024-07-23,870.08,870.08,0
692,80,2024-08-24,870.08,870.08,0
693,80,2024-09-23,870.08,870.08,0
694,80,2024-10-25,870.08,870.08,0
695,80,2024-11-22,870.08,870.08,0
696,80,2024-12-27,870.08,870.08,0
697,80,2025-01-27,870.08,870.08,0
698,80,2025-02-27,870.08,870.08,0
699,80,2025-03-27,870.08,870.08,0
700,80,2025-04-22,870.08,870.08,0
701,80,2025-05-28,870.08,870.08,0
702,80,2025-06-25,870.08,870.08,0
703,80,2025-07-27,870.08,870.08,0
704,80,2025-08-25,870.08,870.08,0
705,80,2025-09-27,870.08,870.08,0
706,80,2025-10-23,870.08,870.08,0
707,80,2025-11-25,870.08,870.08,0
708,80,2025-12-24,870.08,870.08,0
709,81,2024-01-24,360.77,360.77,0
710,81,2024-02-26,360.77,360.77,0
711,81,2024-03-27,360.77,360.77,0
712,81,2024-04-24,360.77,360.77,0
713,81,2024-05-23,360.77,360.77,0
714,81,2024-06-22,360.77,360.77,0
715,81,2024-10-25,360.77,94.31,90
716,81,2024-08-22,360.77,360.77,0
717,81,2024-09-23,360.77,360.77,0
718,81,2025-01-14,360.77,302.49,78
719,81,2024-11-28,360.77,360.77,0
720,81,2024-12-28,360.77,360.77,0
721,81,2025-01-24,360.77,360.77,0
722,81,2025-02-27,360.77,360.77,0
723,81,2025-03-25,360.77,360.77,0
724,81,2025-04-25,360.77,360.77,0
725,81,2025-05-22,360.77,360.77,0
726,81,2025-06-24,360.77,360.77,0
727,81,2025-07-25,360.77,360.77,0
728,81,2025-08-23,360.77,360.77,0
729,81,2025-09-27,360.77,360.77,0
730,81,2025-10-23,360.77,360.77,0
731,81,2025-11-24,360.77,360.77,0
732,81,2025-12-23,360.77,360.77,0
733,82,2025-11-24,107.93,107.93,0
734,82,2025-12-27,107.93,107.93,0
735,83,2025-03-22,281.46,281.46,0
736,83,2025-04-26,281.46,281.46,0
737,83,2025-05-28,281.46,281.46,0
738,83,2025-06-27,281.46,281.46,0
739,83,2025-07-28,281.46,281.46,0
740,83,2025-08-27,281.46,281.46,0
741,83,2025-09-28,281.46,281.46,0
742,83,2025-10-25,281.46,281.46,0
743,83,2025-11-26,281.46,281.46,0
744,83,2025-12-22,281.46,281.46,0
745,84,2025-04-23,467.86,467.86,0
746,84,2025-05-22,467.86,467.86,0
747,84,2025-06-24,467.86,467.86,0
748,84,2025-07-26,467.86,467.86,0
749,84,2025-08-28,467.86,467.86,0
750,84,2025-09-23,467.86,467.86,0
751,84,2025-10-22,467.86,467.86,0
752,84,2025-11-28,467.86,467.86,0
753,84,2025-12-26,467.86,467.86,0
754,85,2025-06-22,105.64,105.64,0
755,85,2025-07-28,105.64,105.64,0
756,85,2025-08-22,105.64,105.64,0
757,85,2025-09-22,105.64,105.64,0
758,85,2025-10-23,105.64,105.64,0
759,85,2025-11-27,105.64,105.64,0
760,85,2025-12-26,105.64,105.64,0
761,86,2025-10-12,100.82,16.18,109
762,86,2025-07-22,100.82,100.82,0
763,86,2025-09-03,100.82,96.91,8
764,86,2025-09-27,100.82,100.82,0
765,86,2025-10-28,100.82,100.82,0
766,86,2025-11-24,100.82,100.82,0
767,86,2025-12-28,100.82,100.82,0
768,87,2025-07-27,536.4,536.4,0
769,87,2025-08-26,536.4,536.4,0
770,87,2025-09-23,536.4,536.4,0
771,87,2025-10-23,536.4,536.4,0
772,87,2025-11-22,536.4,536.4,0
773,87,2025-12-26,536.4,536.4,0
774,88,2025-03-25,564.88,564.88,0
775,88,2025-04-25,564.88,564.88,0
776,88,2025-05-27,564.88,564.88,0
777,88,2025-06-28,564.88,564.88,0
778,88,2025-07-23,564.88,564.88,0
779,88,2025-08-25,564.88,564.88,0
780,88,2025-09-24,564.88,564.88,0
781,88,2025-10-26,564.88,564.88,0
782,88,2025-11-28,564.88,564.88,0
783,88,2025-12-24,564.88,564.88,0
784,89,2025-03-24,423.64,423.64,0
785,89,2025-04-23,423.64,423.64,0
786,89,2025-05-28,423.64,423.64,0
787,89,2025-06-23,423.64,423.64,0
788,89,2025-07-25,423.64,423.64,0
789,89,2025-08-23,423.64,423.64,0
790,89,2025-09-23,423.64,423.64,0
791,89,2025-10-26,423.64,423.64,0
792,89,2025-11-26,423.64,423.64,0
793,89,2025-12-28,423.64,423.64,0
794,91,2024-05-28,470.27,470.27,0
795,91,2024-06-26,470.27,470.27,0
796,91,2024-07-28,470.27,470.27,0
797,91,2024-08-26,470.27,470.27,0
798,91,2024-09-24,470.27,470.27,0
799,91,2024-10-27,470.27,470.27,0
800,91,2024-11-23,470.27,470.27,0
801,91,2024-12-25,470.27,470.27,0
802,91,2025-01-28,470.27,470.27,0
803,91,2025-02-24,470.27,470.27,0
804,91,2025-03-27,470.27,470.27,0
805,91,2025-04-25,470.27,470.27,0
806,91,2025-05-25,470.27,470.27,0
807,91,2025-06-27,470.27,470.27,0
808,91,2025-07-23,470.27,470.27,0
809,91,2025-11-21,470.27,393.86,86
810,91,2025-09-27,470.27,470.27,0
811,91,2025-10-26,470.27,470.27,0
812,91,2025-11-24,470.27,470.27,0
813,91,2025-12-25,470.27,470.27,0
814,92,2024-08-25,543.77,543.77,0
815,92,2025-02-13,543.77,92.44,140
816,92,2024-10-22,543.77,543.77,0
817,92,2024-11-24,543.77,543.77,0
818,92,2024-12-23,543.77,543.77,0
819,92,2025-01-27,543.77,543.77,0
820,92,2025-02-27,543.77,543.77,0
821,92,2025-03-28,543.77,543.77,0
822,92,2025-04-25,543.77,543.77,0
823,92,2025-05-25,543.77,543.77,0
824,92,2025-06-26,543.77,543.77,0
825,92,2025-07-26,543.77,543.77,0
826,92,2025-08-22,543.77,543.77,0
827,92,2025-09-22,543.77,543.77,0
828,92,2025-10-28,543.77,543.77,0
829,92,2025-11-23,543.77,543.77,0
830,92,2025-12-25,543.77,543.77,0
831,93,2025-04-24,248.55,248.55,0
832,93,2025-06-11,248.55,239.05,18
833,93,2025-07-14,248.55,231.23,22
834,93,2025-07-28,248.55,248.55,0
835,93,2025-08-26,248.55,248.55,0
836,93,2025-09-24,248.55,248.55,0
837,93,2025-10-22,248.55,248.55,0
838,93,2026-03-10,248.55,4.02,102
839,93,2025-12-25,248.55,248.55,0
840,94,2025-03-23,80.0,78.97,27
841,94,2025-04-02,80.0,64.96,5
842,94,2025-05-09,80.0,72.56,11
843,94,2025-06-11,80.0,70.36,14
844,94,2025-06-25,80.0,80.0,0
845,94,2025-07-23,80.0,80.0,0
846,94,2025-08-28,80.0,80.0,0
847,94,2025-09-25,80.0,80.0,0
848,94,2026-01-04,80.0,27.75,73
849,94,2025-11-22,80.0,80.0,0
850,94,2026-01-09,80.0,77.47,12
851,95,2025-10-26,898.64,898.64,0
852,95,2025-11-22,898.64,898.64,0
853,95,2025-12-24,898.64,898.64,0
854,96,2025-01-25,77.13,77.13,0
855,96,2025-04-06,77.13,69.15,39
856,96,2025-03-28,77.13,77.13,0
857,96,2025-04-24,77.13,77.13,0
858,96,2025-05-22,77.13,77.13,0
859,96,2025-06-22,77.13,77.13,0
860,96,2025-07-27,77.13,77.13,0
861,96,2025-10-06,77.13,62.25,40
862,96,2025-09-26,77.13,77.13,0
863,96,2025-10-23,77.13,77.13,0
864,96,2025-11-28,77.13,77.13,0
865,96,2025-12-26,77.13,77.13,0
866,97,2024-12-15,216.98,175.72,84
867,97,2024-10-23,216.98,216.98,0
868,97,2024-11-23,216.98,216.98,0
869,97,2024-12-23,216.98,216.98,0
870,97,2025-01-23,216.98,216.98,0
871,97,2025-02-25,216.98,216.98,0
872,97,2025-03-25,216.98,216.98,0
873,97,2025-04-27,216.98,216.98,0
874,97,2025-05-26,216.98,216.98,0
875,97,2025-06-28,216.98,216.98,0
876,97,2025-07-25,216.98,216.98,0
877,97,2025-08-23,216.98,216.98,0
878,97,2025-09-27,216.98,216.98,0
879,97,2025-10-24,216.98,216.98,0
880,97,2025-11-24,216.98,216.98,0
881,97,2025-12-23,216.98,216.98,0
882,98,2025-02-23,1171.04,1171.04,0
883,98,2025-03-26,1171.04,1171.04,0
884,98,2025-04-27,1171.04,1171.04,0
885,98,2025-05-27,1171.04,1171.04,0
886,98,2025-06-27,1171.04,1171.04,0
887,98,2025-07-23,1171.04,1171.04,0
888,98,2025-08-25,1171.04,1171.04,0
889,98,2025-09-25,1171.04,1171.04,0
890,98,2025-10-23,1171.04,1171.04,0
891,98,2025-11-28,1171.04,1171.04,0
892,98,2025-12-28,1171.04,1171.04,0
893,99,2025-06-24,590.78,590.78,0
894,99,2025-07-23,590.78,590.78,0
895,99,2025-08-23,590.78,590.78,0
896,99,2025-09-26,590.78,590.78,0
897,99,2025-10-28,590.78,590.78,0
898,99,2025-12-21,590.78,479.75,26
899,99,2026-03-01,590.78,564.99,65
900,100,2025-05-25,167.1,167.1,0
901,100,2025-08-23,167.1,145.3,57
902,100,2025-07-26,167.1,167.1,0
903,100,2025-08-28,167.1,167.1,0
904,100,2025-09-28,167.1,167.1,0
905,100,2025-10-26,167.1,167.1,0
906,100,2025-11-27,167.1,167.1,0
907,100,2025-12-25,167.1,167.1,0
908,101,2024-11-25,196.71,196.71,0
909,101,2024-12-24,196.71,196.71,0
910,101,2025-01-22,196.71,196.71,0
911,101,2025-02-22,196.71,196.71,0
912,101,2025-03-27,196.71,196.71,0
913,101,2025-04-25,196.71,196.71,0
914,101,2025-06-06,196.71,165.14,10
915,101,2025-06-23,196.71,196.71,0
916,101,2025-07-23,196.71,196.71,0
917,101,2025-08-28,196.71,196.71,0
918,101,2025-09-27,196.71,196.71,0
919,101,2025-10-23,196.71,196.71,0
920,101,2025-11-27,196.71,196.71,0
921,101,2025-12-23,196.71,196.71,0
922,102,2024-11-24,290.24,290.24,0
923,102,2024-12-22,290.24,290.24,0
924,102,2025-01-23,290.24,290.24,0
925,102,2025-02-22,290.24,290.24,0
926,102,2025-03-26,290.24,290.24,0
927,102,2025-04-27,290.24,290.24,0
928,102,2025-05-25,290.24,290.24,0
929,102,2025-06-27,290.24,290.24,0
930,102,2025-07-23,290.24,290.24,0
931,102,2025-08-23,290.24,290.24,0
932,102,2025-09-27,290.24,290.24,0
933,102,2025-10-23,290.24,290.24,0
934,102,2025-11-23,290.24,290.24,0
935,102,2025-12-23,290.24,290.24,0
936,103,2025-06-26,88.11,88.11,0
937,103,2025-07-24,88.11,88.11,0
938,103,2025-08-25,88.11,88.11,0
939,103,2025-12-01,88.11,81.82,68
940,103,2025-10-25,88.11,88.11,0
941,103,2026-03-07,88.11,31.36,101
942,103,2025-12-25,88.11,88.11,0
943,104,2025-12-27,252.51,252.51,0
944,105,2025-05-26,360.4,360.4,0
945,105,2025-06-22,360.4,360.4,0
946,105,2025-07-25,360.4,360.4,0
947,105,2025-08-24,360.4,360.4,0
948,105,2025-09-26,360.4,360.4,0
949,105,2025-10-27,360.4,360.4,0
950,105,2025-11-23,360.4,360.4,0
951,105,2025-12-27,360.4,360.4,0
952,106,2025-11-05,343.17,122.15,130
953,106,2025-07-22,343.17,343.17,0
954,106,2025-08-24,343.17,343.17,0
955,106,2025-09-26,343.17,343.17,0
956,106,2025-10-28,343.17,343.17,0
957,106,2025-11-26,343.17,343.17,0
958,106,2025-12-24,343.17,343.17,0
959,107,2025-09-27,160.17,160.17,0
960,107,2025-11-02,160.17,154.86,6
961,107,2025-11-24,160.17,160.17,0
962,107,2025-12-27,160.17,160.17,0
963,108,2025-08-23,1038.02,1038.02,0
964,108,2025-09-28,1038.02,1038.02,0
965,108,2025-10-28,1038.02,1038.02,0
966,108,2025-11-28,1038.02,1038.02,0
967,108,2025-12-27,1038.02,1038.02,0
968,109,2024-12-24,176.46,176.46,0
969,109,2025-01-28,176.46,176.46,0
970,109,2025-02-28,176.46,176.46,0
971,109,2025-03-25,176.46,176.46,0
972,109,2025-04-26,176.46,176.46,0
973,109,2025-05-27,176.46,176.46,0
974,109,2025-06-27,176.46,176.46,0
975,109,2025-07-23,176.46,176.46,0
976,109,2025-08-24,176.46,176.46,0
977,109,2025-09-28,176.46,176.46,0
978,109,2025-10-28,176.46,176.46,0
979,109,2025-11-25,176.46,176.46,0
980,109,2025-12-22,176.46,176.46,0
981,110,2025-05-24,286.68,286.68,0
982,110,2025-06-23,286.68,286.68,0
983,110,2025-07-23,286.68,286.68,0
984,110,2025-08-25,286.68,286.68,0
985,110,2025-11-07,286.68,268.93,43
986,110,2026-02-26,286.68,46.25,126
987,110,2025-12-29,286.68,271.19,37
988,110,2025-12-23,286.68,286.68,0
989,111,2024-11-24,282.98,282.98,0
990,111,2024-12-25,282.98,282.98,0
991,111,2025-01-24,282.98,282.98,0
992,111,2025-02-25,282.98,282.98,0
993,111,2025-03-23,282.98,282.98,0
994,111,2025-04-28,282.98,282.98,0
995,111,2025-05-26,282.98,282.98,0
996,111,2025-06-23,282.98,282.98,0
997,111,2025-07-22,282.98,282.98,0
998,111,2025-08-28,282.98,282.98,0
999,111,2025-09-24,282.98,282.98,0
1000,111,2025-10-27,282.98,282.98,0
1001,111,2025-11-22,282.98,282.98,0
1002,111,2025-12-23,282.98,282.98,0
1003,112,2025-11-23,762.79,762.79,0
1004,112,2025-12-23,762.79,762.79,0
1005,113,2025-04-19,124.76,105.49,23
1006,113,2025-04-28,124.76,124.76,0
1007,113,2025-05-28,124.76,124.76,0
1008,113,2025-06-25,124.76,124.76,0
1009,113,2025-07-27,124.76,124.76,0
1010,113,2025-08-23,124.76,124.76,0
1011,113,2025-09-28,124.76,124.76,0
1012,113,2025-10-22,124.76,124.76,0
1013,113,2025-11-28,124.76,124.76,0
1014,113,2025-12-22,124.76,124.76,0
1015,114,2024-10-27,368.82,368.82,0
1016,114,2024-11-24,368.82,368.82,0
1017,114,2024-12-22,368.82,368.82,0
1018,114,2025-01-26,368.82,368.82,0
1019,114,2025-02-25,368.82,368.82,0
1020,114,2025-03-27,368.82,368.82,0
1021,114,2025-04-27,368.82,368.82,0
1022,114,2025-05-27,368.82,368.82,0
1023,114,2025-06-27,368.82,368.82,0
1024,114,2025-07-27,368.82,368.82,0
1025,114,2025-08-23,368.82,368.82,0
1026,114,2025-09-28,368.82,362.76,1
1027,114,2025-11-28,368.82,342.13,35
1028,114,2025-11-22,368.82,368.82,0
1029,114,2025-12-28,368.82,368.82,0
1030,116,2024-10-26,1112.27,1112.27,0
1031,116,2024-11-28,1112.27,1112.27,0
1032,116,2024-12-26,1112.27,1112.27,0
1033,116,2025-04-22,1112.27,134.06,87
1034,116,2025-02-28,1112.27,1112.27,0
1035,116,2025-03-23,1112.27,1112.27,0
1036,116,2025-04-26,1112.27,1112.27,0
1037,116,2025-08-15,1112.27,938.79,85
1038,116,2025-06-24,1112.27,1112.27,0
1039,116,2025-07-25,1112.27,1112.27,0
1040,116,2025-08-25,1112.27,1112.27,0
1041,116,2025-10-28,1112.27,978.0,31
1042,116,2025-10-31,1112.27,1056.59,3
1043,116,2025-11-22,1112.27,1112.27,0
1044,116,2026-01-16,1112.27,1086.84,20
1045,117,2025-10-25,881.29,881.29,0
1046,117,2025-11-25,881.29,881.29,0
1047,117,2025-12-27,881.29,881.29,0
1048,118,2025-02-23,2271.7,2271.7,0
1049,118,2025-03-25,2271.7,2271.7,0
1050,118,2025-04-26,2271.7,2271.7,0
1051,118,2025-05-28,2271.7,2271.7,0
1052,118,2025-06-25,2271.7,2271.7,0
1053,118,2025-07-22,2271.7,2271.7,0
1054,118,2025-08-26,2271.7,2271.7,0
1055,118,2025-09-27,2271.7,2271.7,0
1056,118,2025-10-27,2271.7,2271.7,0
1057,118,2025-11-22,2271.7,2271.7,0
1058,118,2026-01-05,2271.7,2236.21,13
1059,119,2025-01-28,637.63,637.63,0
1060,119,2025-02-24,637.63,637.63,0
1061,119,2025-03-23,637.63,637.63,0
1062,119,2025-04-24,637.63,637.63,0
1063,119,2025-07-01,637.63,33.81,40
1064,119,2025-06-22,637.63,637.63,0
1065,119,2025-07-22,637.63,637.63,0
1066,119,2025-08-27,637.63,637.63,0
1067,119,2025-09-24,637.63,637.63,0
1068,119,2025-10-26,637.63,637.63,0
1069,119,2025-11-24,637.63,637.63,0
1070,119,2025-12-25,637.63,637.63,0
1071,120,2025-03-22,152.65,152.65,0
1072,120,2025-04-23,152.65,152.65,0
1073,120,2025-05-24,152.65,152.65,0
1074,120,2025-06-23,152.65,152.65,0
1075,120,2025-09-24,152.65,143.07,62
1076,120,2025-11-09,152.65,145.48,79
1077,120,2025-09-27,152.65,152.65,0
1078,120,2025-10-23,152.65,152.65,0
1079,120,2025-12-04,152.65,139.49,10
1080,120,2025-12-24,152.65,152.65,0
1081,121,2024-08-25,377.27,377.27,0
1082,121,2024-09-23,377.27,377.27,0
1083,121,2024-10-26,377.27,377.27,0
1084,121,2024-11-26,377.27,377.27,0
1085,121,2024-12-26,377.27,377.27,0
1086,121,2025-01-27,377.27,377.27,0
1087,121,2025-02-25,377.27,377.27,0
1088,121,2025-03-28,377.27,377.27,0
1089,121,2025-04-23,377.27,377.27,0
1090,121,2025-05-27,377.27,377.27,0
1091,121,2025-07-17,377.27,359.19,22
1092,121,2025-07-25,377.27,377.27,0
1093,121,2025-08-22,377.27,377.27,0
1094,121,2025-11-23,377.27,341.71,56
1095,121,2025-10-25,377.27,377.27,0
1096,121,2025-11-22,377.27,377.27,0
1097,121,2025-12-22,377.27,377.27,0
1098,122,2025-03-25,932.38,932.38,0
1099,122,2025-04-28,932.38,932.38,0
1100,122,2025-05-28,932.38,932.38,0
1101,122,2025-06-28,932.38,932.38,0
1102,122,2025-07-24,932.38,932.38,0
1103,122,2025-08-23,932.38,932.38,0
1104,122,2025-09-26,932.38,932.38,0
1105,122,2025-10-25,932.38,932.38,0
1106,122,2025-11-26,932.38,932.38,0
1107,122,2025-12-22,932.38,932.38,0
1108,123,2025-06-22,197.92,197.92,0
1109,123,2025-07-28,197.92,197.92,0
1110,123,2025-08-23,197.92,197.92,0
1111,123,2025-09-24,197.92,197.92,0
1112,123,2025-10-24,197.92,197.92,0
1113,123,2025-11-27,197.92,197.92,0
1114,123,2025-12-28,197.92,197.92,0
1115,124,2025-05-25,165.45,165.45,0
1116,124,2025-06-24,165.45,165.45,0
1117,124,2025-07-28,165.45,165.45,0
1118,124,2025-08-24,165.45,165.45,0
1119,124,2025-09-23,165.45,165.45,0
1120,124,2025-10-27,165.45,165.45,0
1121,124,2026-05-21,165.45,42.29,180
1122,124,2025-12-25,165.45,165.45,0
1123,125,2024-08-21,655.39,593.59,29
1124,125,2024-08-23,655.39,655.39,0
1125,125,2024-09-24,655.39,655.39,0
1126,125,2025-02-02,655.39,237.54,97
1127,125,2024-11-28,655.39,655.39,0
1128,125,2024-12-23,655.39,655.39,0
1129,125,2025-01-22,655.39,655.39,0
1130,125,2025-02-25,655.39,655.39,0
1131,125,2025-03-24,655.39,655.39,0
1132,125,2025-04-24,655.39,655.39,0
1133,125,2025-05-24,655.39,655.39,0
1134,125,2025-06-24,655.39,655.39,0
1135,125,2025-07-25,655.39,655.39,0
1136,125,2025-08-27,655.39,655.39,0
1137,125,2025-09-22,655.39,655.39,0
1138,125,2025-10-27,655.39,655.39,0
1139,125,2025-11-28,655.39,655.39,0
1140,125,2025-12-24,655.39,655.39,0
1141,126,2025-10-28,97.41,97.41,0
1142,126,2025-11-23,97.41,97.41,0
1143,126,2025-12-28,97.41,97.41,0
1144,127,2024-10-26,300.95,300.95,0
1145,127,2024-11-22,300.95,300.95,0
1146,127,2024-12-23,300.95,300.95,0
1147,127,2025-01-26,300.95,300.95,0
1148,127,2025-02-25,300.95,300.95,0
1149,127,2025-03-26,300.95,300.95,0
1150,127,2025-04-28,300.95,300.95,0
1151,127,2025-05-26,300.95,300.95,0
1152,127,2025-06-28,300.95,300.95,0
1153,127,2025-07-28,300.95,300.95,0
1154,127,2025-08-23,300.95,300.95,0
1155,127,2025-09-23,300.95,300.95,0
1156,127,2025-12-21,300.95,258.83,54
1157,127,2025-11-25,300.95,300.95,0
1158,127,2025-12-27,300.95,300.95,0
1159,129,2024-10-23,256.12,256.12,0
1160,129,2024-11-25,256.12,256.12,0
1161,129,2024-12-26,256.12,256.12,0
1162,129,2025-01-25,256.12,256.12,0
1163,129,2025-02-26,256.12,256.12,0
1164,129,2025-03-25,256.12,256.12,0
1165,129,2025-04-27,256.12,256.12,0
1166,129,2025-05-28,256.12,256.12,0
1167,129,2025-06-25,256.12,256.12,0
1168,129,2025-07-23,256.12,256.12,0
1169,129,2025-08-22,256.12,256.12,0
1170,129,2025-09-23,256.12,256.12,0
1171,129,2025-10-24,256.12,256.12,0
1172,129,2025-11-25,256.12,256.12,0
1173,129,2025-12-28,256.12,256.12,0
1174,131,2025-04-25,239.73,239.73,0
1175,131,2025-05-22,239.73,239.73,0
1176,131,2025-08-07,239.73,228.37,46
1177,131,2025-08-15,239.73,238.33,18
1178,131,2025-08-27,239.73,239.73,0
1179,131,2025-09-22,239.73,239.73,0
1180,131,2025-10-28,239.73,239.73,0
1181,131,2025-11-26,239.73,239.73,0
1182,131,2025-12-25,239.73,239.73,0
1183,132,2025-06-23,1527.18,1527.18,0
1184,132,2025-07-26,1527.18,1527.18,0
1185,132,2025-10-29,1527.18,1377.46,65
1186,132,2025-09-25,1527.18,1527.18,0
1187,132,2025-12-15,1527.18,225.4,49
1188,132,2025-11-24,1527.18,1527.18,0
1189,132,2025-12-23,1527.18,1527.18,0
1190,133,2024-03-14,410.25,345.86,47
1191,133,2024-02-26,410.25,410.25,0
1192,133,2024-03-24,410.25,410.25,0
1193,133,2024-04-26,410.25,410.25,0
1194,133,2024-05-26,410.25,410.25,0
1195,133,2024-06-22,410.25,410.25,0
1196,133,2024-12-06,410.25,14.51,134
1197,133,2024-08-23,410.25,410.25,0
1198,133,2024-09-24,410.25,410.25,0
1199,133,2024-10-22,410.25,410.25,0
1200,133,2024-11-22,410.25,410.25,0
1201,133,2024-12-23,410.25,410.25,0
1202,133,2025-01-27,410.25,410.25,0
1203,133,2025-02-25,410.25,410.25,0
1204,133,2025-03-27,410.25,410.25,0
1205,133,2025-04-28,410.25,410.25,0
1206,133,2025-05-24,410.25,410.25,0
1207,133,2025-06-28,410.25,410.25,0
1208,133,2025-07-23,410.25,410.25,0
1209,133,2025-08-23,410.25,410.25,0
1210,133,2025-09-25,410.25,410.25,0
1211,133,2025-10-24,410.25,410.25,0
1212,133,2025-11-26,410.25,410.25,0
1213,133,2025-12-24,410.25,410.25,0
1214,134,2024-06-24,656.14,656.14,0
1215,134,2024-07-22,656.14,656.14,0
1216,134,2024-08-24,656.14,656.14,0
1217,134,2024-09-26,656.14,656.14,0
1218,134,2024-10-25,656.14,656.14,0
1219,134,2024-11-23,656.14,656.14,0
1220,134,2024-12-27,656.14,656.14,0
1221,134,2025-01-27,656.14,656.14,0
1222,134,2025-02-23,656.14,656.14,0
1223,134,2025-03-26,656.14,656.14,0
1224,134,2025-04-27,656.14,656.14,0
1225,134,2025-05-24,656.14,656.14,0
1226,134,2025-06-22,656.14,656.14,0
1227,134,2025-10-02,656.14,603.83,70
1228,134,2025-08-22,656.14,656.14,0
1229,134,2025-09-27,656.14,656.14,0
1230,134,2025-10-27,656.14,656.14,0
1231,134,2025-11-28,656.14,656.14,0
1232,134,2025-12-28,656.14,656.14,0
1233,135,2025-12-28,298.16,298.16,0
1234,136,2025-07-25,488.04,488.04,0
1235,136,2025-08-22,488.04,488.04,0
1236,136,2025-09-28,488.04,488.04,0
1237,136,2025-10-22,488.04,488.04,0
1238,136,2025-11-27,488.04,488.04,0
1239,136,2025-12-23,488.04,488.04,0
1240,137,2025-06-28,206.57,206.57,0
1241,137,2025-07-23,206.57,206.57,0
1242,137,2025-09-02,206.57,186.08,5
1243,137,2025-09-23,206.57,206.57,0
1244,137,2025-10-22,206.57,206.57,0
1245,137,2025-11-28,206.57,206.57,0
1246,137,2026-06-18,206.57,41.69,177
1247,138,2025-05-23,75.37,75.37,0
1248,138,2025-06-25,75.37,75.37,0
1249,138,2025-07-28,75.37,75.37,0
1250,138,2025-08-24,75.37,75.37,0
1251,138,2025-10-14,75.37,64.84,21
1252,138,2025-10-24,75.37,75.37,0
1253,138,2025-11-24,75.37,75.37,0
1254,138,2025-12-25,75.37,75.37,0
1255,139,2025-05-23,56.92,56.92,0
1256,139,2025-06-25,56.92,56.92,0
1257,139,2025-07-24,56.92,56.92,0
1258,139,2025-08-25,56.92,56.92,0
1259,139,2025-09-25,56.92,56.92,0
1260,139,2025-10-22,56.92,56.92,0
1261,139,2025-11-26,56.92,56.92,0
1262,139,2025-12-25,56.92,56.92,0
1263,140,2025-05-24,670.72,670.72,0
1264,140,2025-06-25,670.72,670.72,0
1265,140,2025-07-22,670.72,670.72,0
1266,140,2025-08-24,670.72,670.72,0
1267,140,2025-09-22,670.72,670.72,0
1268,140,2025-11-16,670.72,631.87,21
1269,140,2025-11-26,670.72,670.72,0
1270,140,2025-12-28,670.72,670.72,0
1271,142,2025-07-22,255.61,255.61,0
1272,142,2025-08-25,255.61,255.61,0
1273,142,2025-09-25,255.61,255.61,0
1274,142,2025-10-26,255.61,255.61,0
1275,142,2026-01-16,255.61,206.51,54
1276,142,2025-12-27,255.61,255.61,0
1277,143,2024-12-23,342.98,342.98,0
1278,143,2025-01-24,342.98,342.98,0
1279,143,2025-02-23,342.98,342.98,0
1280,143,2025-03-24,342.98,342.98,0
1281,143,2025-04-24,342.98,342.98,0
1282,143,2025-05-24,342.98,342.98,0
1283,143,2025-06-22,342.98,342.98,0
1284,143,2025-07-24,342.98,342.98,0
1285,143,2026-01-15,342.98,69.17,144
1286,143,2025-09-28,342.98,342.98,0
1287,143,2025-10-22,342.98,342.98,0
1288,143,2025-11-27,342.98,342.98,0
1289,143,2026-02-09,342.98,304.18,43
1290,144,2025-11-26,201.05,201.05,0
1291,144,2025-12-27,201.05,201.05,0
1292,145,2024-02-25,1722.18,1722.18,0
1293,145,2024-05-08,1722.18,64.25,44
1294,145,2024-04-27,1722.18,1722.18,0
1295,145,2024-05-26,1722.18,1722.18,0
1296,145,2024-06-27,1722.18,1722.18,0
1297,145,2024-07-25,1722.18,1722.18,0
1298,145,2024-08-27,1722.18,1722.18,0
1299,145,2024-09-28,1722.18,1722.18,0
1300,145,2024-10-24,1722.18,1722.18,0
