snapshot_date,customer_id,account_balance,total_loan_balance,credit_score,risk_category
2024-01-01,2691,750.18,30718.27,699,Low Risk
2024-01-01,2694,412.04,4394.97,720,Low Risk
2024-01-01,2697,9785.33,11091.61,778,Very Low Risk
2024-01-01,2705,280.13,1861.83,745,Low Risk
2024-01-01,2716,15527.51,0.0,693,Low Risk
2024-01-01,2717,1225.0,0.0,748,Low Risk
2024-01-01,2725,1533.34,21817.72,674,Low Risk
2024-01-01,2743,1283.74,0.0,612,Medium Risk
2024-01-01,2748,1588.58,39768.7,642,Medium Risk
2024-01-01,2752,6388.8,0.0,723,Low Risk
2024-01-01,2755,5554.2,0.0,613,Medium Risk
2024-01-01,2762,2681.37,2355.54,689,Low Risk
2024-01-01,2773,2466.86,0.0,791,Very Low Risk
2024-01-01,2788,683.67,0.0,766,Very Low Risk
2024-01-01,2796,47820.94,0.0,770,Very Low Risk
2024-01-01,2802,2130.62,38839.98,780,Very Low Risk
2024-01-01,2804,596.43,0.0,624,Medium Risk
2024-01-01,2810,3092.96,0.0,740,Low Risk
2024-01-01,2814,999.23,2464.2,514,High Risk
2024-01-01,2827,5608.43,0.0,650,Low Risk
2024-01-01,2829,3249.64,6852.36,608,Medium Risk
2024-01-01,2831,1347.34,4537.45,547,High Risk
2024-01-01,2832,14139.4,6838.41,755,Very Low Risk
2024-01-01,2835,8082.25,0.0,618,Medium Risk
2024-01-01,2839,4383.19,0.0,614,Medium Risk
2024-01-01,2843,4620.69,0.0,722,Low Risk
2024-01-01,2844,620.59,5567.19,539,High Risk
2024-01-01,2845,1049.58,0.0,649,Medium Risk
2024-01-01,2846,874.16,0.0,751,Very Low Risk
2024-01-01,2863,606.52,0.0,581,Medium Risk
2024-01-01,2866,3040.72,22008.78,643,Medium Risk
2024-01-01,2868,622.6,16728.07,534,High Risk
2024-01-01,2877,8831.79,5342.09,734,Low Risk
2024-01-01,2887,5999.26,0.0,843,Very Low Risk
2024-01-01,2894,16454.88,12345.01,839,Very Low Risk
2024-01-01,2897,2355.06,0.0,818,Very Low Risk
2024-01-01,2909,51507.01,114197.1,802,Very Low Risk
2024-01-01,2916,1431.14,24207.98,721,Low Risk
2024-01-01,2919,6550.31,5312.95,682,Low Risk
2024-01-01,2920,1091.25,0.0,566,Medium Risk
2024-01-01,2930,18957.12,0.0,771,Very Low Risk
2024-01-01,2932,1545.08,4735.02,688,Low Risk
2024-01-01,2933,693.01,454.37,643,Medium Risk
2024-01-01,2938,18019.78,0.0,661,Low Risk
2024-01-01,2950,2458.19,8233.09,789,Very Low Risk
2024-01-01,2953,2085.38,7415.84,630,Medium Risk
2024-01-01,2954,40622.66,32678.85,601,Medium Risk
2024-01-01,2962,1282.12,3484.3,572,Medium Risk
2024-01-01,2968,980.35,0.0,682,Low Risk
2024-01-01,2972,131.58,0.0,530,High Risk
2024-01-01,2973,1431.03,0.0,594,Medium Risk
2024-01-01,2982,1212.62,19675.7,522,High Risk
2024-01-01,2986,23513.6,0.0,846,Very Low Risk
2024-01-01,2992,1021.56,25711.06,724,Low Risk
2024-01-01,3002,461.58,14700.85,426,Very High Risk
2024-01-01,3004,6353.09,0.0,645,Medium Risk
2024-01-01,3005,4955.96,0.0,656,Low Risk
2024-01-01,3007,7761.83,62885.97,850,Very Low Risk
2024-01-01,3023,2116.45,15950.83,837,Very Low Risk
2024-01-01,3025,40027.54,0.0,774,Very Low Risk
2024-01-01,3045,2074.01,30205.94,690,Low Risk
2024-01-01,3067,1488.39,13426.88,674,Low Risk
2024-01-01,3069,1847.54,2708.97,794,Very Low Risk
2024-01-01,3075,952.36,0.0,688,Low Risk
2024-01-01,3081,905.2,0.0,659,Low Risk
2024-01-01,3084,1922.89,5221.01,632,Medium Risk
2024-01-01,3094,605.03,0.0,660,Low Risk
2024-01-01,3096,3541.65,0.0,786,Very Low Risk
2024-01-01,3099,970.06,0.0,628,Medium Risk
2024-01-01,3101,26187.28,15948.58,707,Low Risk
2024-01-01,3103,4325.68,6746.75,670,Low Risk
2024-01-01,3111,931.34,0.0,701,Low Risk
2024-01-01,3112,8656.09,4225.94,560,Medium Risk
2024-01-01,3115,1176.31,0.0,645,Medium Risk
2024-01-01,3118,5045.43,4816.13,589,Medium Risk
2024-01-01,3133,86.38,0.0,629,Medium Risk
2024-01-01,3135,1560.56,4821.58,540,High Risk
2024-01-01,3139,294.12,0.0,646,Medium Risk
2024-01-01,3140,3548.36,12093.84,838,Very Low Risk
2024-01-01,3142,9978.38,3124.35,783,Very Low Risk
2024-01-01,3162,1397.68,5690.81,610,Medium Risk
2024-01-01,3163,810.46,3790.03,519,High Risk
2024-01-01,3164,4672.29,0.0,742,Low Risk
2024-01-01,3167,1409.41,0.0,668,Low Risk
2024-01-01,3189,32887.84,0.0,677,Low Risk
2024-01-01,3192,9511.95,13671.18,718,Low Risk
2024-01-01,3194,211.27,0.0,501,High Risk
2024-01-01,3199,1147.89,0.0,573,Medium Risk
2024-01-01,3206,2373.88,1269.71,837,Very Low Risk
2024-01-01,3209,7124.67,13310.03,849,Very Low Risk
2024-01-01,3215,664.1,0.0,665,Low Risk
2024-01-01,3217,2719.48,0.0,573,Medium Risk
2024-01-01,3221,855.27,0.0,651,Low Risk
2024-01-01,3226,950.01,5307.75,691,Low Risk
2024-01-01,3236,1832.82,3013.75,744,Low Risk
2024-01-01,3246,1049.36,0.0,583,Medium Risk
2024-01-01,3257,294.43,3485.73,755,Very Low Risk
2024-01-01,3260,753.08,0.0,669,Low Risk
2024-01-01,3264,16641.17,63872.5,580,Medium Risk
2024-01-01,3278,944.26,5494.17,610,Medium Risk
2024-01-01,3288,1690.7,2909.36,719,Low Risk
2024-01-01,3289,179.9,0.0,637,Medium Risk
2024-01-01,3293,1677.19,9805.52,841,Very Low Risk
2024-01-01,3294,1086.61,2328.14,722,Low Risk
2024-01-01,3297,5258.67,13493.03,694,Low Risk
2024-01-01,3310,1725.3,7170.41,767,Very Low Risk
2024-01-01,3312,2488.77,0.0,595,Medium Risk
2024-01-01,3329,954.73,0.0,684,Low Risk
2024-01-01,3338,1992.19,8764.1,758,Very Low Risk
2024-01-01,3339,67287.98,0.0,833,Very Low Risk
2024-01-01,3341,3568.04,0.0,757,Very Low Risk
2024-01-01,3351,1302.93,0.0,782,Very Low Risk
2024-01-01,3354,1683.68,0.0,627,Medium Risk
2024-01-01,3357,1718.21,0.0,747,Low Risk
2024-01-01,3358,530.45,0.0,691,Low Risk
2024-01-01,3367,186.23,0.0,744,Low Risk
2024-01-01,3369,9186.03,0.0,808,Very Low Risk
2024-01-01,3371,5045.36,0.0,636,Medium Risk
2024-01-01,3376,1742.25,0.0,629,Medium Risk
2024-01-01,3379,2094.23,1398.33,658,Low Risk
2024-01-01,3385,1366.16,2507.59,562,Medium Risk
2024-01-01,3387,29942.38,0.0,850,Very Low Risk
2024-01-01,3398,1054.36,5366.27,571,Medium Risk
2024-01-01,3399,17765.15,0.0,807,Very Low Risk
2024-01-01,3403,796.57,2186.87,787,Very Low Risk
2024-01-01,3405,2754.31,0.0,658,Low Risk
2024-01-01,3409,1353.29,0.0,718,Low Risk
2024-01-01,3416,7819.05,2759.69,779,Very Low Risk
2024-01-01,3425,940.69,2204.98,401,Very High Risk
2024-01-01,3433,3674.08,8095.85,718,Low Risk
2024-01-01,3445,10669.81,0.0,799,Very Low Risk
2024-01-01,3446,8283.92,0.0,850,Very Low Risk
2024-01-01,3453,59.49,0.0,566,Medium Risk
2024-01-01,3455,110.87,0.0,642,Medium Risk
2024-01-01,3457,1935.66,4068.08,718,Low Risk
2024-01-01,3460,520.57,33195.36,732,Low Risk
2024-01-01,3468,728.09,0.0,677,Low Risk
2024-01-01,3470,22656.78,90775.52,850,Very Low Risk
2024-01-01,3473,3976.33,3516.62,656,Low Risk
2024-01-01,3477,10476.6,12651.85,713,Low Risk
2024-01-01,3478,11677.27,18968.85,850,Very Low Risk
2024-01-01,3498,917.61,0.0,631,Medium Risk
2024-01-01,3499,5172.92,0.0,694,Low Risk
2024-01-01,3506,827.73,7987.51,720,Low Risk
2024-01-01,3511,1468.59,0.0,568,Medium Risk
2024-01-01,3521,4047.22,4667.16,628,Medium Risk
2024-01-01,3524,679.91,2143.34,476,High Risk
2024-01-01,3525,16681.13,110008.8,409,Very High Risk
2024-01-01,3541,418.05,330.8,572,Medium Risk
2024-01-01,3546,1696.24,31818.56,594,Medium Risk
2024-01-01,3547,906.39,0.0,699,Low Risk
2024-01-01,3552,3055.69,0.0,675,Low Risk
2024-01-01,3561,916.16,0.0,687,Low Risk
2024-01-01,3566,1404.59,6115.07,794,Very Low Risk
2024-01-01,3569,1902.68,2841.58,598,Medium Risk
2024-01-01,3576,19368.27,9452.81,827,Very Low Risk
2024-01-01,3578,22639.82,0.0,763,Very Low Risk
2024-01-01,3582,881.59,0.0,619,Medium Risk
2024-01-01,3584,67.18,0.0,661,Low Risk
2024-01-01,3589,2770.74,1356.89,550,Medium Risk
2024-01-01,3591,14686.02,10130.15,810,Very Low Risk
2024-01-01,3601,1467.76,0.0,681,Low Risk
2024-01-01,3609,4549.92,0.0,674,Low Risk
2024-01-01,3613,1005.21,0.0,724,Low Risk
2024-01-01,3615,753.26,0.0,591,Medium Risk
2024-01-01,3632,45960.04,48379.57,685,Low Risk
2024-01-01,3634,6271.37,3311.42,735,Low Risk
2024-01-01,3640,1263.36,2416.08,822,Very Low Risk
2024-01-01,3642,9525.26,5574.7,553,Medium Risk
2024-01-01,3648,18416.21,20693.91,626,Medium Risk
2024-01-01,3651,6426.08,11152.77,682,Low Risk
2024-01-01,3665,9867.27,0.0,850,Very Low Risk
2024-01-01,3668,570.35,0.0,633,Medium Risk
2024-01-01,3673,506.52,3886.39,605,Medium Risk
2024-01-01,3675,3705.94,6299.99,603,Medium Risk
2024-01-01,3683,2011.58,0.0,682,Low Risk
2024-01-01,3687,477.51,0.0,538,High Risk
2024-01-01,3688,4141.95,2921.58,645,Medium Risk
2024-01-01,3690,999.93,0.0,697,Low Risk
2024-01-01,3694,2377.38,0.0,565,Medium Risk
2024-01-01,3695,539.42,0.0,668,Low Risk
2024-01-01,3698,22104.1,0.0,675,Low Risk
2024-01-01,3699,3956.86,13310.78,675,Low Risk
2024-01-01,3701,12278.49,0.0,800,Very Low Risk
2024-01-01,3704,2093.44,3552.9,743,Low Risk
2024-01-01,3705,3216.32,6679.36,608,Medium Risk
2024-01-01,3712,4330.73,38367.8,761,Very Low Risk
2024-01-01,3721,1902.82,6707.27,670,Low Risk
2024-01-01,3730,14378.25,19643.17,850,Very Low Risk
2024-01-01,3741,8502.02,0.0,711,Low Risk
2024-01-01,3755,1809.54,2349.13,646,Medium Risk
2024-01-01,3759,801.97,0.0,613,Medium Risk
2024-01-01,3761,15505.97,0.0,657,Low Risk
2024-01-01,3764,955.55,0.0,604,Medium Risk
2024-01-01,3766,2729.67,0.0,645,Medium Risk
2024-01-01,3770,3386.58,0.0,627,Medium Risk
2024-01-01,3771,1622.39,0.0,702,Low Risk
2024-01-01,3776,10054.78,43431.15,831,Very Low Risk
2024-01-01,3787,1012.56,0.0,610,Medium Risk
2024-01-01,3788,1105.34,7854.12,660,Low Risk
2024-01-01,3796,1278.46,13608.77,527,High Risk
2024-01-01,3801,3733.26,0.0,682,Low Risk
2024-01-01,3802,8858.56,6284.0,609,Medium Risk
2024-01-01,3803,1954.88,0.0,683,Low Risk
2024-01-01,3809,2709.36,0.0,619,Medium Risk
2024-01-01,3813,3936.24,56260.94,708,Low Risk
2024-01-01,3831,3684.97,2561.65,728,Low Risk
2024-01-01,3833,1079.84,0.0,702,Low Risk
2024-01-01,3837,732.66,0.0,687,Low Risk
2024-01-01,3843,1162.78,0.0,669,Low Risk
2024-01-01,3850,1919.33,4140.28,749,Low Risk
2024-01-01,3853,522.61,0.0,701,Low Risk
2024-01-01,3856,678.96,3012.67,732,Low Risk
2024-01-01,3858,1078.06,3554.07,749,Low Risk
2024-01-01,3863,14839.59,29554.07,844,Very Low Risk
2024-01-01,3868,432.86,0.0,810,Very Low Risk
2024-01-01,3874,1088.03,1086.44,640,Medium Risk
2024-01-01,3885,755.77,1973.59,600,Medium Risk
2024-01-01,3910,1523.13,0.0,667,Low Risk
2024-01-01,3921,4176.31,4369.58,687,Low Risk
2024-01-01,3923,25095.0,0.0,710,Low Risk
2024-01-01,3927,870.61,0.0,687,Low Risk
2024-01-01,3931,21413.48,25687.86,850,Very Low Risk
2024-01-01,3950,797.59,1638.15,569,Medium Risk
2024-01-01,3953,8885.16,0.0,721,Low Risk
2024-01-01,3955,12075.92,0.0,673,Low Risk
2024-01-01,3956,5935.45,3358.64,637,Medium Risk
2024-01-01,3960,973.8,413.68,661,Low Risk
2024-01-01,3962,783.58,0.0,567,Medium Risk
2024-01-01,3963,5651.6,0.0,710,Low Risk
2024-01-01,3965,21525.65,23879.92,710,Low Risk
2024-01-01,3968,4828.72,0.0,672,Low Risk
2024-01-01,3969,29132.27,69563.27,645,Medium Risk
2024-01-01,3972,1562.88,0.0,844,Very Low Risk
2024-01-01,3977,5003.22,0.0,689,Low Risk
2024-01-01,3980,2464.88,0.0,619,Medium Risk
2024-01-01,3982,666.14,0.0,727,Low Risk
2024-01-01,3984,9353.85,705.11,739,Low Risk
2024-01-01,3985,307.69,0.0,588,Medium Risk
2024-01-01,3988,201.19,0.0,642,Medium Risk
2024-01-01,4004,17573.18,9453.95,827,Very Low Risk
2024-01-01,4010,5602.03,7796.93,689,Low Risk
2024-01-01,4026,27040.95,19746.03,850,Very Low Risk
2024-01-01,4027,363.13,0.0,539,High Risk
2024-01-01,4028,2224.91,25929.63,849,Very Low Risk
2024-01-01,4029,18860.98,0.0,845,Very Low Risk
2024-01-01,4030,8026.52,0.0,676,Low Risk
2024-01-01,4035,1192.87,0.0,537,High Risk
2024-01-01,4037,1887.73,0.0,707,Low Risk
2024-01-01,4040,1538.16,0.0,731,Low Risk
2024-01-01,4043,993.57,1868.44,643,Medium Risk
2024-01-01,4047,605.94,0.0,582,Medium Risk
2024-01-01,4049,1474.12,0.0,614,Medium Risk
2024-01-01,4050,4303.08,54358.77,791,Very Low Risk
2024-01-01,4055,825.88,16918.96,567,Medium Risk
2024-01-01,4056,8890.38,0.0,807,Very Low Risk
2024-01-01,4059,17055.1,0.0,776,Very Low Risk
2024-01-01,4061,1272.85,0.0,662,Low Risk
2024-01-01,4064,5350.76,0.0,770,Very Low Risk
2024-01-01,4072,17395.02,0.0,776,Very Low Risk
2024-01-01,4074,1529.31,0.0,588,Medium Risk
2024-01-01,4075,993.58,4000.23,560,Medium Risk
2024-01-01,4081,3570.82,0.0,765,Very Low Risk
2024-01-01,4083,1417.64,7177.29,777,Very Low Risk
2024-01-01,4085,229.32,1763.88,728,Low Risk
2024-01-01,4087,2742.43,0.0,681,Low Risk
2024-01-01,4097,9555.41,91098.28,843,Very Low Risk
2024-01-01,4103,1705.85,4105.56,584,Medium Risk
2024-01-01,4106,435.16,0.0,618,Medium Risk
2024-01-01,4109,2155.32,7079.09,742,Low Risk
2024-01-01,4111,3245.38,6616.45,794,Very Low Risk
2024-01-01,4119,336.81,0.0,632,Medium Risk
2024-01-01,4126,777.76,0.0,605,Medium Risk
2024-01-01,4127,1196.84,4697.59,799,Very Low Risk
2024-01-01,4132,678.47,1903.05,577,Medium Risk
2024-01-01,4139,483.03,2437.69,728,Low Risk
2024-01-01,4141,1322.23,0.0,674,Low Risk
2024-01-01,4144,612.83,658.18,671,Low Risk
2024-01-01,4151,1540.06,0.0,566,Medium Risk
2024-01-01,4159,609.46,0.0,574,Medium Risk
2024-01-01,4165,1225.1,21945.53,612,Medium Risk
2024-01-01,4168,3719.3,0.0,711,Low Risk
2024-01-01,4169,18539.36,36207.7,682,Low Risk
2024-01-01,4180,14100.24,5571.06,850,Very Low Risk
2024-01-01,4182,371.9,3328.22,639,Medium Risk
2024-01-01,4184,1815.97,7235.84,617,Medium Risk
2024-01-01,4198,10954.86,0.0,639,Medium Risk
2024-01-01,4220,91.91,0.0,544,High Risk
2024-01-01,4225,2786.54,8676.41,649,Medium Risk
2024-01-01,4229,632.54,0.0,699,Low Risk
2024-01-01,4230,920.23,0.0,643,Medium Risk
2024-01-01,4235,1881.28,0.0,652,Low Risk
2024-01-01,4247,555.51,0.0,657,Low Risk
2024-01-01,4251,3628.78,0.0,643,Medium Risk
2024-01-01,4259,1164.38,0.0,691,Low Risk
2024-01-01,4260,5614.23,4126.86,739,Low Risk
2024-01-01,4263,1700.7,1366.97,763,Very Low Risk
2024-01-01,4265,354.95,0.0,716,Low Risk
2024-01-01,4270,1333.25,18400.53,567,Medium Risk
2024-01-01,4271,30993.56,0.0,729,Low Risk
2024-01-01,4287,1315.56,0.0,682,Low Risk
2024-01-01,4292,741.26,0.0,681,Low Risk
2024-01-01,4293,10648.28,3413.47,546,High Risk
2024-01-01,4296,1197.82,0.0,674,Low Risk
2024-01-01,4298,672.01,0.0,678,Low Risk
2024-01-01,4299,230.02,0.0,493,High Risk
2024-01-01,4301,13107.17,0.0,694,Low Risk
2024-01-01,4304,1267.78,0.0,559,Medium Risk
2024-01-01,4314,1613.92,0.0,679,Low Risk
2024-01-01,4315,456.24,4562.73,624,Medium Risk
2024-01-01,4342,674.45,1697.01,698,Low Risk
2024-01-01,4346,16253.42,0.0,734,Low Risk
2024-01-01,4351,1696.08,0.0,637,Medium Risk
2024-01-01,4353,566.02,0.0,603,Medium Risk
2024-01-01,4356,3618.68,6394.45,783,Very Low Risk
2024-01-01,4360,5089.76,2471.85,549,High Risk
2024-01-01,4363,299.37,0.0,511,High Risk
2024-01-01,4364,4386.34,0.0,559,Medium Risk
2024-01-01,4367,2246.19,0.0,639,Medium Risk
2024-01-01,4370,645.52,0.0,677,Low Risk
2024-01-01,4379,1603.85,0.0,676,Low Risk
2024-01-01,4385,669.83,6309.52,404,Very High Risk
2024-01-01,4386,579.03,0.0,710,Low Risk
2024-01-01,4388,6136.87,11240.18,525,High Risk
2024-01-01,4391,8121.14,27691.78,850,Very Low Risk
2024-01-01,4392,4583.05,10219.99,638,Medium Risk
2024-01-01,4407,5105.68,0.0,844,Very Low Risk
2024-01-01,4414,24168.67,0.0,699,Low Risk
2024-01-01,4422,5038.58,0.0,635,Medium Risk
2024-01-01,4425,1025.75,3790.05,790,Very Low Risk
2024-01-01,4426,3228.37,33998.01,686,Low Risk
2024-01-01,4431,13289.02,0.0,786,Very Low Risk
2024-01-01,4435,5098.54,10932.97,728,Low Risk
2024-01-01,4436,576.19,0.0,653,Low Risk
2024-01-01,4437,406.35,0.0,663,Low Risk
2024-01-01,4443,647.04,0.0,662,Low Risk
2024-01-01,4445,207.16,0.0,614,Medium Risk
2024-01-01,4447,965.19,13769.97,683,Low Risk
2024-01-01,4450,2441.25,10054.17,631,Medium Risk
2024-01-01,4457,820.12,7825.6,628,Medium Risk
2024-01-01,4477,2263.61,9855.73,702,Low Risk
2024-01-01,4496,9718.34,6901.87,697,Low Risk
2024-01-01,4499,1892.96,465.18,677,Low Risk
2024-01-01,4508,1428.2,0.0,774,Very Low Risk
2024-01-01,4509,1037.58,0.0,547,High Risk
2024-01-01,4511,8295.52,7367.81,735,Low Risk
2024-01-01,4517,14143.43,14298.03,721,Low Risk
2024-01-01,4523,1460.28,2495.24,494,High Risk
2024-01-01,4534,663.05,0.0,693,Low Risk
2024-01-01,4554,6509.0,88735.07,741,Low Risk
2024-01-01,4558,1014.1,20982.4,646,Medium Risk
2024-01-01,4561,1218.21,0.0,489,High Risk
2024-01-01,4568,22411.8,35477.75,751,Very Low Risk
2024-01-01,4573,14074.3,0.0,679,Low Risk
2024-01-01,4575,705.31,0.0,803,Very Low Risk
2024-01-01,4580,451.48,0.0,621,Medium Risk
2024-01-01,4594,546.35,0.0,779,Very Low Risk
2024-01-01,4595,1503.02,15947.15,705,Low Risk
2024-01-01,4598,1518.34,6105.16,611,Medium Risk
2024-01-01,4602,578.97,6413.18,540,High Risk
2024-01-01,4603,26708.82,49216.38,702,Low Risk
2024-01-01,4605,1020.98,0.0,571,Medium Risk
2024-01-01,4607,1023.44,9012.75,577,Medium Risk
2024-01-01,4609,12303.84,29256.85,758,Very Low Risk
2024-01-01,4610,1003.24,0.0,621,Medium Risk
2024-01-01,4611,1900.73,0.0,630,Medium Risk
2024-01-01,4612,601.73,0.0,690,Low Risk
2024-01-01,4614,2760.2,0.0,679,Low Risk
2024-01-01,4616,1096.76,8605.17,734,Low Risk
2024-01-01,4627,12532.24,0.0,850,Very Low Risk
2024-01-01,4636,1426.66,3622.54,721,Low Risk
2024-01-01,4643,2042.64,6621.73,761,Very Low Risk
2024-01-01,4646,396.46,0.0,697,Low Risk
2024-01-01,4649,8933.07,0.0,682,Low Risk
2024-01-01,4650,980.26,0.0,664,Low Risk
2024-01-01,4652,2168.39,3282.12,726,Low Risk
2024-01-01,4653,10443.47,0.0,764,Very Low Risk
2024-01-01,4657,7871.37,0.0,658,Low Risk
2024-01-01,4666,4640.14,34308.8,752,Very Low Risk
2024-01-01,4667,38250.14,107096.41,850,Very Low Risk
2024-01-01,4670,6087.51,0.0,831,Very Low Risk
2024-01-01,4672,26888.0,0.0,735,Low Risk
2024-01-01,4678,6758.64,0.0,661,Low Risk
2024-01-01,4689,4433.77,12950.39,715,Low Risk
2024-01-01,4698,3570.15,0.0,800,Very Low Risk
2024-01-01,4703,4869.88,7643.8,664,Low Risk
2024-01-01,4704,1579.27,4051.68,823,Very Low Risk
2024-01-01,4708,1059.64,11724.04,706,Low Risk
2024-01-01,4709,1396.95,0.0,641,Medium Risk
2024-01-01,4728,1152.62,8943.36,575,Medium Risk
2024-01-01,4742,306.86,0.0,474,High Risk
2024-01-01,4746,7928.05,0.0,765,Very Low Risk
2024-01-01,4754,2030.18,9454.66,691,Low Risk
2024-01-01,4758,2172.39,0.0,577,Medium Risk
2024-01-01,4760,722.12,0.0,785,Very Low Risk
2024-01-01,4763,1829.56,31410.11,573,Medium Risk
2024-01-01,4766,2632.77,0.0,627,Medium Risk
2024-01-01,4769,12378.15,67828.48,745,Low Risk
2024-01-01,4777,1505.25,0.0,764,Very Low Risk
2024-01-01,4787,745.09,4325.67,720,Low Risk
2024-01-01,4788,125.01,0.0,628,Medium Risk
2024-01-01,4793,3183.75,10621.48,563,Medium Risk
2024-01-01,4797,1701.8,2383.39,611,Medium Risk
2024-01-01,4800,9955.05,60300.43,839,Very Low Risk
2024-01-01,4813,13261.71,61205.5,756,Very Low Risk
2024-01-01,4814,3398.51,11911.99,679,Low Risk
2024-01-01,4820,2336.39,0.0,721,Low Risk
2024-01-01,4823,184.06,0.0,470,High Risk
2024-01-01,4828,13366.99,0.0,850,Very Low Risk
2024-01-01,4838,660.96,2426.76,595,Medium Risk
2024-01-01,4849,2057.97,1898.63,480,High Risk
2024-01-01,4853,961.02,4652.32,705,Low Risk
2024-01-01,4857,482.75,1724.93,700,Low Risk
2024-01-01,4861,2602.46,0.0,694,Low Risk
2024-01-01,4862,483.09,1756.34,597,Medium Risk
2024-01-01,4873,1664.78,0.0,654,Low Risk
2024-01-01,4876,1319.83,0.0,753,Very Low Risk
2024-01-01,4884,926.61,2786.2,695,Low Risk
2024-01-01,4885,1919.51,33839.67,575,Medium Risk
2024-01-01,4899,1194.27,0.0,573,Medium Risk
2024-01-01,4900,1798.87,0.0,786,Very Low Risk
2024-01-01,4901,3818.03,0.0,655,Low Risk
2024-01-01,4905,765.13,11110.01,711,Low Risk
2024-01-01,4911,7166.06,9558.93,689,Low Risk
2024-01-01,4918,10737.33,25857.18,850,Very Low Risk
2024-01-01,4920,8492.82,0.0,560,Medium Risk
2024-01-01,4922,1031.04,2295.5,726,Low Risk
2024-01-01,4926,2037.0,7570.92,571,Medium Risk
2024-01-01,4930,5485.28,0.0,344,Very High Risk
2024-01-01,4934,1327.09,0.0,656,Low Risk
2024-01-01,4946,2353.51,0.0,635,Medium Risk
2024-01-01,4952,1993.91,0.0,730,Low Risk
2024-01-01,4953,34382.03,24512.49,820,Very Low Risk
2024-01-01,4966,2015.32,22639.92,826,Very Low Risk
2024-01-01,4972,1315.86,2315.62,646,Medium Risk
2024-01-01,4980,1791.53,0.0,739,Low Risk
2024-01-01,4991,1018.63,0.0,686,Low Risk
2024-01-01,4993,1430.83,7181.87,685,Low Risk
2024-01-01,4995,398.53,4530.95,657,Low Risk
2024-01-01,4996,1303.76,2693.89,739,Low Risk
2024-01-01,4997,5713.21,0.0,745,Low Risk
2024-02-01,2,1020.22,3400.04,732,Low Risk
2024-02-01,4,4489.52,5206.08,850,Very Low Risk
2024-02-01,14,2289.7,0.0,566,Medium Risk
2024-02-01,21,3146.22,0.0,782,Very Low Risk
2024-02-01,22,8232.92,34639.31,710,Low Risk
2024-02-01,24,726.21,0.0,597,Medium Risk
2024-02-01,35,1340.22,0.0,672,Low Risk
2024-02-01,48,15067.22,0.0,781,Very Low Risk
2024-02-01,50,674.25,3345.71,535,High Risk
2024-02-01,51,266.8,0.0,481,High Risk
2024-02-01,54,844.53,0.0,557,Medium Risk
2024-02-01,57,306.15,0.0,480,High Risk
2024-02-01,62,195.03,894.82,564,Medium Risk
2024-02-01,64,29994.0,0.0,850,Very Low Risk
2024-02-01,69,9751.3,0.0,685,Low Risk
2024-02-01,86,26497.65,0.0,843,Very Low Risk
2024-02-01,91,2036.9,2440.23,786,Very Low Risk
2024-02-01,92,1252.26,18419.16,584,Medium Risk
2024-02-01,96,4668.87,0.0,671,Low Risk
2024-02-01,100,944.94,0.0,751,Very Low Risk
2024-02-01,109,4025.07,3810.55,834,Very Low Risk
2024-02-01,115,9270.51,0.0,665,Low Risk
2024-02-01,122,12155.4,103777.81,667,Low Risk
2024-02-01,126,496.17,3883.69,680,Low Risk
2024-02-01,128,843.75,14587.74,744,Low Risk
2024-02-01,130,396.84,0.0,761,Very Low Risk
2024-02-01,131,3428.69,0.0,599,Medium Risk
2024-02-01,134,910.87,0.0,712,Low Risk
2024-02-01,138,32807.74,13087.19,828,Very Low Risk
2024-02-01,141,3010.6,34220.05,770,Very Low Risk
2024-02-01,143,1019.51,0.0,606,Medium Risk
2024-02-01,149,13577.77,0.0,707,Low Risk
2024-02-01,150,1460.31,0.0,668,Low Risk
2024-02-01,158,2067.98,0.0,687,Low Risk
2024-02-01,159,475.91,0.0,670,Low Risk
2024-02-01,161,1184.92,0.0,684,Low Risk
2024-02-01,162,4117.74,14451.79,759,Very Low Risk
2024-02-01,170,550.61,2285.45,627,Medium Risk
2024-02-01,186,202.02,0.0,480,High Risk
2024-02-01,187,3215.43,0.0,654,Low Risk
2024-02-01,190,1845.38,10492.94,713,Low Risk
2024-02-01,194,1722.02,3367.31,705,Low Risk
2024-02-01,200,6538.09,19570.44,725,Low Risk
2024-02-01,205,935.11,0.0,683,Low Risk
2024-02-01,209,18364.86,29268.85,800,Very Low Risk
2024-02-01,215,3232.15,0.0,649,Medium Risk
2024-02-01,216,3470.73,5805.1,626,Medium Risk
2024-02-01,223,2510.04,17272.68,769,Very Low Risk
2024-02-01,224,172.83,0.0,552,Medium Risk
2024-02-01,227,556.58,0.0,643,Medium Risk
2024-02-01,237,2957.86,0.0,705,Low Risk
2024-02-01,240,3322.96,3509.78,727,Low Risk
2024-02-01,266,17875.92,17976.49,759,Very Low Risk
2024-02-01,271,606.83,0.0,603,Medium Risk
2024-02-01,272,2049.95,0.0,674,Low Risk
2024-02-01,275,931.24,0.0,594,Medium Risk
2024-02-01,283,2180.4,0.0,767,Very Low Risk
2024-02-01,284,1649.55,1198.43,532,High Risk
2024-02-01,285,159.85,0.0,540,High Risk
